copy,copy,copy,copy
997.6,measure-init-blank-ul-channel_1-trial-8-samples-count,5.00E+01,
1022,measure-aspirate-blank-ul-channel_1-trial-8-celsius-pipette,2.41E+01,
1022,measure-aspirate-blank-ul-channel_1-trial-8-humidity-pipette,47.09086609,
1022.1,measure-aspirate-blank-ul-channel_1-trial-8-celsius-air,2.08E+01,
1022.2,measure-aspirate-blank-ul-channel_1-trial-8-humidity-air,4.95E+01,
1022.3,measure-aspirate-blank-ul-channel_1-trial-8-pascals-air,1.00E+03,
1022.4,measure-aspirate-blank-ul-channel_1-trial-8-celsius-liquid,25,
1022.5,measure-aspirate-blank-ul-channel_1-trial-8-grams-average,1.65E+01,
1022.6,measure-aspirate-blank-ul-channel_1-trial-8-grams-cv,1.57E-07,
1022.6,measure-aspirate-blank-ul-channel_1-trial-8-grams-min,1.65E+01,
1022.7,measure-aspirate-blank-ul-channel_1-trial-8-grams-max,16.539798,
1022.8,measure-aspirate-blank-ul-channel_1-trial-8-samples-start-time,1.77E+09,
1022.9,measure-aspirate-blank-ul-channel_1-trial-8-samples-duration,9.82E+00,
1023,measure-aspirate-blank-ul-channel_1-trial-8-samples-count,5.10E+01,
1048.8,measure-dispense-blank-ul-channel_1-trial-8-celsius-pipette,2.42E+01,
1048.9,measure-dispense-blank-ul-channel_1-trial-8-humidity-pipette,47.01304626,
1049,measure-dispense-blank-ul-channel_1-trial-8-celsius-air,2.08E+01,
1049.1,measure-dispense-blank-ul-channel_1-trial-8-humidity-air,4.96E+01,
1049.2,measure-dispense-blank-ul-channel_1-trial-8-pascals-air,1.00E+03,
1049.3,measure-dispense-blank-ul-channel_1-trial-8-celsius-liquid,25,
1049.4,measure-dispense-blank-ul-channel_1-trial-8-grams-average,1.65E+01,
1049.4,measure-dispense-blank-ul-channel_1-trial-8-grams-cv,1.51E-07,
1049.5,measure-dispense-blank-ul-channel_1-trial-8-grams-min,1.65E+01,
1049.6,measure-dispense-blank-ul-channel_1-trial-8-grams-max,16.539776,
1049.7,measure-dispense-blank-ul-channel_1-trial-8-samples-start-time,1.77E+09,
1049.8,measure-dispense-blank-ul-channel_1-trial-8-samples-duration,9.80E+00,
1049.9,measure-dispense-blank-ul-channel_1-trial-8-samples-count,5.00E+01,
1099.7,measure-init-blank-ul-channel_1-trial-9-celsius-pipette,2.42E+01,
1099.7,measure-init-blank-ul-channel_1-trial-9-humidity-pipette,46.85281372,
1099.8,measure-init-blank-ul-channel_1-trial-9-celsius-air,2.08E+01,
1099.9,measure-init-blank-ul-channel_1-trial-9-humidity-air,5.01E+01,
1100,measure-init-blank-ul-channel_1-trial-9-pascals-air,1.00E+03,
1100.1,measure-init-blank-ul-channel_1-trial-9-celsius-liquid,25,
1100.2,measure-init-blank-ul-channel_1-trial-9-grams-average,1.65E+01,
1100.3,measure-init-blank-ul-channel_1-trial-9-grams-cv,2.11E-07,
1100.4,measure-init-blank-ul-channel_1-trial-9-grams-min,1.65E+01,
1100.4,measure-init-blank-ul-channel_1-trial-9-grams-max,16.539734,
1100.5,measure-init-blank-ul-channel_1-trial-9-samples-start-time,1.77E+09,
1100.6,measure-init-blank-ul-channel_1-trial-9-samples-duration,9.79E+00,
1100.7,measure-init-blank-ul-channel_1-trial-9-samples-count,5.00E+01,
1125.1,measure-aspirate-blank-ul-channel_1-trial-9-celsius-pipette,2.43E+01,
1125.2,measure-aspirate-blank-ul-channel_1-trial-9-humidity-pipette,46.81161499,
1125.3,measure-aspirate-blank-ul-channel_1-trial-9-celsius-air,2.08E+01,
1125.4,measure-aspirate-blank-ul-channel_1-trial-9-humidity-air,5.04E+01,
1125.4,measure-aspirate-blank-ul-channel_1-trial-9-pascals-air,1.00E+03,
1125.5,measure-aspirate-blank-ul-channel_1-trial-9-celsius-liquid,25,
1125.6,measure-aspirate-blank-ul-channel_1-trial-9-grams-average,1.65E+01,
1125.7,measure-aspirate-blank-ul-channel_1-trial-9-grams-cv,1.63E-07,
1125.8,measure-aspirate-blank-ul-channel_1-trial-9-grams-min,1.65E+01,
1125.8,measure-aspirate-blank-ul-channel_1-trial-9-grams-max,16.539712,
1125.9,measure-aspirate-blank-ul-channel_1-trial-9-samples-start-time,1.77E+09,
1126,measure-aspirate-blank-ul-channel_1-trial-9-samples-duration,9.77E+00,
1126.1,measure-aspirate-blank-ul-channel_1-trial-9-samples-count,5.00E+01,
1151.9,measure-dispense-blank-ul-channel_1-trial-9-celsius-pipette,2.43E+01,
1152,measure-dispense-blank-ul-channel_1-trial-9-humidity-pipette,46.68649292,
1152.1,measure-dispense-blank-ul-channel_1-trial-9-celsius-air,2.08E+01,
1152.2,measure-dispense-blank-ul-channel_1-trial-9-humidity-air,5.05E+01,
1152.3,measure-dispense-blank-ul-channel_1-trial-9-pascals-air,1.00E+03,
1152.4,measure-dispense-blank-ul-channel_1-trial-9-celsius-liquid,25,
1152.4,measure-dispense-blank-ul-channel_1-trial-9-grams-average,1.65E+01,
1152.5,measure-dispense-blank-ul-channel_1-trial-9-grams-cv,1.81E-07,
1152.6,measure-dispense-blank-ul-channel_1-trial-9-grams-min,1.65E+01,
1152.7,measure-dispense-blank-ul-channel_1-trial-9-grams-max,16.539686,
1152.8,measure-dispense-blank-ul-channel_1-trial-9-samples-start-time,1.77E+09,
1152.9,measure-dispense-blank-ul-channel_1-trial-9-samples-duration,9.97E+00,
1152.9,measure-dispense-blank-ul-channel_1-trial-9-samples-count,5.10E+01,
1202.7,measure-init-blank-ul-channel_1-trial-10-celsius-pipette,2.44E+01,
1202.8,measure-init-blank-ul-channel_1-trial-10-humidity-pipette,46.36911011,
1202.9,measure-init-blank-ul-channel_1-trial-10-celsius-air,2.09E+01,
1203,measure-init-blank-ul-channel_1-trial-10-humidity-air,4.99E+01,
1203.1,measure-init-blank-ul-channel_1-trial-10-pascals-air,1.00E+03,
1203.1,measure-init-blank-ul-channel_1-trial-10-celsius-liquid,25,
1203.2,measure-init-blank-ul-channel_1-trial-10-grams-average,1.65E+01,
1203.3,measure-init-blank-ul-channel_1-trial-10-grams-cv,1.91E-07,
1203.4,measure-init-blank-ul-channel_1-trial-10-grams-min,1.65E+01,
1203.5,measure-init-blank-ul-channel_1-trial-10-grams-max,16.53964,
1203.6,measure-init-blank-ul-channel_1-trial-10-samples-start-time,1.77E+09,
1203.6,measure-init-blank-ul-channel_1-trial-10-samples-duration,9.98E+00,
1203.7,measure-init-blank-ul-channel_1-trial-10-samples-count,5.20E+01,
1228.3,measure-aspirate-blank-ul-channel_1-trial-10-celsius-pipette,2.44E+01,
1228.3,measure-aspirate-blank-ul-channel_1-trial-10-humidity-pipette,46.07156372,
1228.4,measure-aspirate-blank-ul-channel_1-trial-10-celsius-air,2.09E+01,
1228.5,measure-aspirate-blank-ul-channel_1-trial-10-humidity-air,4.98E+01,
1228.6,measure-aspirate-blank-ul-channel_1-trial-10-pascals-air,1.00E+03,
1228.7,measure-aspirate-blank-ul-channel_1-trial-10-celsius-liquid,25,
1228.8,measure-aspirate-blank-ul-channel_1-trial-10-grams-average,1.65E+01,
1228.8,measure-aspirate-blank-ul-channel_1-trial-10-grams-cv,8.98E-08,
1228.9,measure-aspirate-blank-ul-channel_1-trial-10-grams-min,1.65E+01,
1229,measure-aspirate-blank-ul-channel_1-trial-10-grams-max,16.539616,
1229.1,measure-aspirate-blank-ul-channel_1-trial-10-samples-start-time,1.77E+09,
1229.2,measure-aspirate-blank-ul-channel_1-trial-10-samples-duration,9.39E+00,
1229.3,measure-aspirate-blank-ul-channel_1-trial-10-samples-count,4.80E+01,
1255.1,measure-dispense-blank-ul-channel_1-trial-10-celsius-pipette,2.45E+01,
1255.1,measure-dispense-blank-ul-channel_1-trial-10-humidity-pipette,45.94644165,
1255.2,measure-dispense-blank-ul-channel_1-trial-10-celsius-air,2.09E+01,
1255.3,measure-dispense-blank-ul-channel_1-trial-10-humidity-air,4.97E+01,
1255.4,measure-dispense-blank-ul-channel_1-trial-10-pascals-air,1.00E+03,
1255.5,measure-dispense-blank-ul-channel_1-trial-10-celsius-liquid,25,
1255.6,measure-dispense-blank-ul-channel_1-trial-10-grams-average,1.65E+01,
1255.7,measure-dispense-blank-ul-channel_1-trial-10-grams-cv,1.76E-07,
1255.7,measure-dispense-blank-ul-channel_1-trial-10-grams-min,1.65E+01,
1255.9,measure-dispense-blank-ul-channel_1-trial-10-grams-max,16.539592,
1256,measure-dispense-blank-ul-channel_1-trial-10-samples-start-time,1.77E+09,
1256.1,measure-dispense-blank-ul-channel_1-trial-10-samples-duration,9.80E+00,
1256.1,measure-dispense-blank-ul-channel_1-trial-10-samples-count,5.00E+01,
1314.4,measure-init-1.0-ul-channel_1-trial-1-celsius-pipette,2.46E+01,
1314.5,measure-init-1.0-ul-channel_1-trial-1-humidity-pipette,45.78315735,
1314.6,measure-init-1.0-ul-channel_1-trial-1-celsius-air,2.09E+01,
1314.7,measure-init-1.0-ul-channel_1-trial-1-humidity-air,5.00E+01,
1314.8,measure-init-1.0-ul-channel_1-trial-1-pascals-air,1.00E+03,
1314.8,measure-init-1.0-ul-channel_1-trial-1-celsius-liquid,25,
1314.9,measure-init-1.0-ul-channel_1-trial-1-grams-average,1.65E+01,
1315,measure-init-1.0-ul-channel_1-trial-1-grams-cv,1.20E-07,
1315.1,measure-init-1.0-ul-channel_1-trial-1-grams-min,1.65E+01,
1315.2,measure-init-1.0-ul-channel_1-trial-1-grams-max,16.539538,
1315.3,measure-init-1.0-ul-channel_1-trial-1-samples-start-time,1.77E+09,
1315.4,measure-init-1.0-ul-channel_1-trial-1-samples-duration,9.77E+00,
1315.4,measure-init-1.0-ul-channel_1-trial-1-samples-count,5.00E+01,
1339.6,measure-aspirate-1.0-ul-channel_1-trial-1-celsius-pipette,2.47E+01,
1339.6,measure-aspirate-1.0-ul-channel_1-trial-1-humidity-pipette,45.82740784,
1339.7,measure-aspirate-1.0-ul-channel_1-trial-1-celsius-air,2.09E+01,
1339.8,measure-aspirate-1.0-ul-channel_1-trial-1-humidity-air,5.01E+01,
1339.9,measure-aspirate-1.0-ul-channel_1-trial-1-pascals-air,1.00E+03,
1340,measure-aspirate-1.0-ul-channel_1-trial-1-celsius-liquid,25,
1340.1,measure-aspirate-1.0-ul-channel_1-trial-1-grams-average,1.65E+01,
1340.2,measure-aspirate-1.0-ul-channel_1-trial-1-grams-cv,8.51E-08,
1340.2,measure-aspirate-1.0-ul-channel_1-trial-1-grams-min,1.65E+01,
1340.3,measure-aspirate-1.0-ul-channel_1-trial-1-grams-max,16.538438,
1340.4,measure-aspirate-1.0-ul-channel_1-trial-1-samples-start-time,1.77E+09,
1340.5,measure-aspirate-1.0-ul-channel_1-trial-1-samples-duration,7.39E+00,
1340.6,measure-aspirate-1.0-ul-channel_1-trial-1-samples-count,3.80E+01,
1366.6,measure-dispense-1.0-ul-channel_1-trial-1-celsius-pipette,2.47E+01,
1366.7,measure-dispense-1.0-ul-channel_1-trial-1-humidity-pipette,45.96780396,
1366.8,measure-dispense-1.0-ul-channel_1-trial-1-celsius-air,2.09E+01,
1366.9,measure-dispense-1.0-ul-channel_1-trial-1-humidity-air,5.04E+01,
1367,measure-dispense-1.0-ul-channel_1-trial-1-pascals-air,1.00E+03,
1367.1,measure-dispense-1.0-ul-channel_1-trial-1-celsius-liquid,25,
1367.2,measure-dispense-1.0-ul-channel_1-trial-1-grams-average,1.65E+01,
1367.2,measure-dispense-1.0-ul-channel_1-trial-1-grams-cv,2.07E-07,
1367.3,measure-dispense-1.0-ul-channel_1-trial-1-grams-min,1.65E+01,
1367.4,measure-dispense-1.0-ul-channel_1-trial-1-grams-max,16.539404,
1367.5,measure-dispense-1.0-ul-channel_1-trial-1-samples-start-time,1.77E+09,
1367.6,measure-dispense-1.0-ul-channel_1-trial-1-samples-duration,6.38E+00,
1367.7,measure-dispense-1.0-ul-channel_1-trial-1-samples-count,3.30E+01,
1425.5,measure-init-1.0-ul-channel_1-trial-2-celsius-pipette,2.47E+01,
1425.6,measure-init-1.0-ul-channel_1-trial-2-humidity-pipette,45.84571838,
1425.7,measure-init-1.0-ul-channel_1-trial-2-celsius-air,2.09E+01,
1425.8,measure-init-1.0-ul-channel_1-trial-2-humidity-air,5.06E+01,
1425.9,measure-init-1.0-ul-channel_1-trial-2-pascals-air,1.00E+03,
1426,measure-init-1.0-ul-channel_1-trial-2-celsius-liquid,25,
1426.1,measure-init-1.0-ul-channel_1-trial-2-grams-average,1.65E+01,
1426.1,measure-init-1.0-ul-channel_1-trial-2-grams-cv,1.61E-07,
1426.2,measure-init-1.0-ul-channel_1-trial-2-grams-min,1.65E+01,
1426.3,measure-init-1.0-ul-channel_1-trial-2-grams-max,16.53936,
1426.4,measure-init-1.0-ul-channel_1-trial-2-samples-start-time,1.77E+09,
1426.5,measure-init-1.0-ul-channel_1-trial-2-samples-duration,9.42E+00,
1426.6,measure-init-1.0-ul-channel_1-trial-2-samples-count,5.20E+01,
1450.7,measure-aspirate-1.0-ul-channel_1-trial-2-celsius-pipette,2.49E+01,
1450.8,measure-aspirate-1.0-ul-channel_1-trial-2-humidity-pipette,45.65193176,
1450.9,measure-aspirate-1.0-ul-channel_1-trial-2-celsius-air,2.09E+01,
1451,measure-aspirate-1.0-ul-channel_1-trial-2-humidity-air,5.05E+01,
1451.1,measure-aspirate-1.0-ul-channel_1-trial-2-pascals-air,1.00E+03,
1451.2,measure-aspirate-1.0-ul-channel_1-trial-2-celsius-liquid,25,
1451.2,measure-aspirate-1.0-ul-channel_1-trial-2-grams-average,1.65E+01,
1451.3,measure-aspirate-1.0-ul-channel_1-trial-2-grams-cv,7.33E-08,
1451.4,measure-aspirate-1.0-ul-channel_1-trial-2-grams-min,1.65E+01,
1451.5,measure-aspirate-1.0-ul-channel_1-trial-2-grams-max,16.538248,
1451.6,measure-aspirate-1.0-ul-channel_1-trial-2-samples-start-time,1.77E+09,
1451.7,measure-aspirate-1.0-ul-channel_1-trial-2-samples-duration,9.79E+00,
1451.8,measure-aspirate-1.0-ul-channel_1-trial-2-samples-count,5.00E+01,
1477.7,measure-dispense-1.0-ul-channel_1-trial-2-celsius-pipette,2.49E+01,
1477.8,measure-dispense-1.0-ul-channel_1-trial-2-humidity-pipette,45.41236877,
1477.9,measure-dispense-1.0-ul-channel_1-trial-2-celsius-air,2.09E+01,
1478,measure-dispense-1.0-ul-channel_1-trial-2-humidity-air,5.04E+01,
1478.1,measure-dispense-1.0-ul-channel_1-trial-2-pascals-air,1.00E+03,
1478.2,measure-dispense-1.0-ul-channel_1-trial-2-celsius-liquid,25,
1478.3,measure-dispense-1.0-ul-channel_1-trial-2-grams-average,1.65E+01,
1478.4,measure-dispense-1.0-ul-channel_1-trial-2-grams-cv,1.50E-07,
1478.5,measure-dispense-1.0-ul-channel_1-trial-2-grams-min,1.65E+01,
1478.6,measure-dispense-1.0-ul-channel_1-trial-2-grams-max,16.539228,
1478.7,measure-dispense-1.0-ul-channel_1-trial-2-samples-start-time,1.77E+09,
1478.8,measure-dispense-1.0-ul-channel_1-trial-2-samples-duration,6.62E+00,
1478.9,measure-dispense-1.0-ul-channel_1-trial-2-samples-count,3.40E+01,
1538.1,measure-init-1.0-ul-channel_1-trial-3-celsius-pipette,2.49E+01,
1538.2,measure-init-1.0-ul-channel_1-trial-3-humidity-pipette,45.11940002,
1538.3,measure-init-1.0-ul-channel_1-trial-3-celsius-air,2.09E+01,
1538.4,measure-init-1.0-ul-channel_1-trial-3-humidity-air,4.97E+01,
1538.5,measure-init-1.0-ul-channel_1-trial-3-pascals-air,1.00E+03,
1538.6,measure-init-1.0-ul-channel_1-trial-3-celsius-liquid,25,
1538.7,measure-init-1.0-ul-channel_1-trial-3-grams-average,1.65E+01,
1538.8,measure-init-1.0-ul-channel_1-trial-3-grams-cv,1.72E-07,
1538.8,measure-init-1.0-ul-channel_1-trial-3-grams-min,1.65E+01,
1538.9,measure-init-1.0-ul-channel_1-trial-3-grams-max,16.539182,
1539,measure-init-1.0-ul-channel_1-trial-3-samples-start-time,1.77E+09,
1539.1,measure-init-1.0-ul-channel_1-trial-3-samples-duration,9.98E+00,
1539.2,measure-init-1.0-ul-channel_1-trial-3-samples-count,5.10E+01,
1563.3,measure-aspirate-1.0-ul-channel_1-trial-3-celsius-pipette,2.49E+01,
1563.4,measure-aspirate-1.0-ul-channel_1-trial-3-humidity-pipette,44.83251953,
1563.5,measure-aspirate-1.0-ul-channel_1-trial-3-celsius-air,2.09E+01,
1563.6,measure-aspirate-1.0-ul-channel_1-trial-3-humidity-air,4.95E+01,
1563.7,measure-aspirate-1.0-ul-channel_1-trial-3-pascals-air,1.00E+03,
1563.8,measure-aspirate-1.0-ul-channel_1-trial-3-celsius-liquid,25,
1563.9,measure-aspirate-1.0-ul-channel_1-trial-3-grams-average,1.65E+01,
1564,measure-aspirate-1.0-ul-channel_1-trial-3-grams-cv,4.37E-08,
1564.1,measure-aspirate-1.0-ul-channel_1-trial-3-grams-min,1.65E+01,
1564.2,measure-aspirate-1.0-ul-channel_1-trial-3-grams-max,16.538062,
1564.2,measure-aspirate-1.0-ul-channel_1-trial-3-samples-start-time,1.77E+09,
1564.3,measure-aspirate-1.0-ul-channel_1-trial-3-samples-duration,9.91E+00,
1564.4,measure-aspirate-1.0-ul-channel_1-trial-3-samples-count,5.30E+01,
1590.4,measure-dispense-1.0-ul-channel_1-trial-3-celsius-pipette,2.50E+01,
1590.5,measure-dispense-1.0-ul-channel_1-trial-3-humidity-pipette,44.59906006,
1590.6,measure-dispense-1.0-ul-channel_1-trial-3-celsius-air,2.08E+01,
1590.7,measure-dispense-1.0-ul-channel_1-trial-3-humidity-air,4.94E+01,
1590.8,measure-dispense-1.0-ul-channel_1-trial-3-pascals-air,1.00E+03,
1590.9,measure-dispense-1.0-ul-channel_1-trial-3-celsius-liquid,25,
1591,measure-dispense-1.0-ul-channel_1-trial-3-grams-average,1.65E+01,
1591.1,measure-dispense-1.0-ul-channel_1-trial-3-grams-cv,8.70E-08,
1591.1,measure-dispense-1.0-ul-channel_1-trial-3-grams-min,1.65E+01,
1591.2,measure-dispense-1.0-ul-channel_1-trial-3-grams-max,16.53905,
1591.3,measure-dispense-1.0-ul-channel_1-trial-3-samples-start-time,1.77E+09,
1591.4,measure-dispense-1.0-ul-channel_1-trial-3-samples-duration,6.40E+00,
1591.5,measure-dispense-1.0-ul-channel_1-trial-3-samples-count,3.30E+01,
1649.9,measure-init-1.0-ul-channel_1-trial-4-celsius-pipette,2.50E+01,
1650,measure-init-1.0-ul-channel_1-trial-4-humidity-pipette,44.44494629,
1650.1,measure-init-1.0-ul-channel_1-trial-4-celsius-air,2.08E+01,
1650.2,measure-init-1.0-ul-channel_1-trial-4-humidity-air,4.95E+01,
1650.3,measure-init-1.0-ul-channel_1-trial-4-pascals-air,1.00E+03,
1650.4,measure-init-1.0-ul-channel_1-trial-4-celsius-liquid,25,
1650.5,measure-init-1.0-ul-channel_1-trial-4-grams-average,1.65E+01,
1650.6,measure-init-1.0-ul-channel_1-trial-4-grams-cv,1.47E-07,
1650.7,measure-init-1.0-ul-channel_1-trial-4-grams-min,1.65E+01,
1650.7,measure-init-1.0-ul-channel_1-trial-4-grams-max,16.53901,
1650.8,measure-init-1.0-ul-channel_1-trial-4-samples-start-time,1.77E+09,
1650.9,measure-init-1.0-ul-channel_1-trial-4-samples-duration,9.79E+00,
1651,measure-init-1.0-ul-channel_1-trial-4-samples-count,5.00E+01,
1675.1,measure-aspirate-1.0-ul-channel_1-trial-4-celsius-pipette,2.51E+01,
1675.2,measure-aspirate-1.0-ul-channel_1-trial-4-humidity-pipette,44.42358398,
1675.3,measure-aspirate-1.0-ul-channel_1-trial-4-celsius-air,2.08E+01,
1675.4,measure-aspirate-1.0-ul-channel_1-trial-4-humidity-air,4.95E+01,
1675.4,measure-aspirate-1.0-ul-channel_1-trial-4-pascals-air,1.00E+03,
1675.5,measure-aspirate-1.0-ul-channel_1-trial-4-celsius-liquid,25,
1675.6,measure-aspirate-1.0-ul-channel_1-trial-4-grams-average,1.65E+01,
1675.7,measure-aspirate-1.0-ul-channel_1-trial-4-grams-cv,1.34E-07,
1675.8,measure-aspirate-1.0-ul-channel_1-trial-4-grams-min,1.65E+01,
1675.9,measure-aspirate-1.0-ul-channel_1-trial-4-grams-max,16.537896,
1676,measure-aspirate-1.0-ul-channel_1-trial-4-samples-start-time,1.77E+09,
1676.1,measure-aspirate-1.0-ul-channel_1-trial-4-samples-duration,9.76E+00,
1676.2,measure-aspirate-1.0-ul-channel_1-trial-4-samples-count,5.00E+01,
1702.1,measure-dispense-1.0-ul-channel_1-trial-4-celsius-pipette,2.50E+01,
1702.2,measure-dispense-1.0-ul-channel_1-trial-4-humidity-pipette,44.47546387,
1702.3,measure-dispense-1.0-ul-channel_1-trial-4-celsius-air,2.08E+01,
1702.4,measure-dispense-1.0-ul-channel_1-trial-4-humidity-air,4.97E+01,
1702.5,measure-dispense-1.0-ul-channel_1-trial-4-pascals-air,1.00E+03,
1702.6,measure-dispense-1.0-ul-channel_1-trial-4-celsius-liquid,25,
1702.7,measure-dispense-1.0-ul-channel_1-trial-4-grams-average,1.65E+01,
1702.8,measure-dispense-1.0-ul-channel_1-trial-4-grams-cv,1.68E-07,
1702.8,measure-dispense-1.0-ul-channel_1-trial-4-grams-min,1.65E+01,
1702.9,measure-dispense-1.0-ul-channel_1-trial-4-grams-max,16.53888,
1703,measure-dispense-1.0-ul-channel_1-trial-4-samples-start-time,1.77E+09,
1703.1,measure-dispense-1.0-ul-channel_1-trial-4-samples-duration,7.21E+00,
1703.2,measure-dispense-1.0-ul-channel_1-trial-4-samples-count,3.70E+01,
1763.1,measure-init-1.0-ul-channel_1-trial-5-celsius-pipette,2.51E+01,
1763.2,measure-init-1.0-ul-channel_1-trial-5-humidity-pipette,44.36865234,
1763.3,measure-init-1.0-ul-channel_1-trial-5-celsius-air,2.09E+01,
1763.4,measure-init-1.0-ul-channel_1-trial-5-humidity-air,5.03E+01,
1763.5,measure-init-1.0-ul-channel_1-trial-5-pascals-air,1.00E+03,
1763.6,measure-init-1.0-ul-channel_1-trial-5-celsius-liquid,25,
1763.6,measure-init-1.0-ul-channel_1-trial-5-grams-average,1.65E+01,
1763.7,measure-init-1.0-ul-channel_1-trial-5-grams-cv,3.73E-08,
1763.8,measure-init-1.0-ul-channel_1-trial-5-grams-min,1.65E+01,
1763.9,measure-init-1.0-ul-channel_1-trial-5-grams-max,16.538838,
1764,measure-init-1.0-ul-channel_1-trial-5-samples-start-time,1.77E+09,
1764.1,measure-init-1.0-ul-channel_1-trial-5-samples-duration,9.72E+00,
1764.2,measure-init-1.0-ul-channel_1-trial-5-samples-count,4.80E+01,
1788.4,measure-aspirate-1.0-ul-channel_1-trial-5-celsius-pipette,2.52E+01,
1788.5,measure-aspirate-1.0-ul-channel_1-trial-5-humidity-pipette,44.44952393,
1788.6,measure-aspirate-1.0-ul-channel_1-trial-5-celsius-air,2.09E+01,
1788.7,measure-aspirate-1.0-ul-channel_1-trial-5-humidity-air,5.06E+01,
1788.8,measure-aspirate-1.0-ul-channel_1-trial-5-pascals-air,1.00E+03,
1788.8,measure-aspirate-1.0-ul-channel_1-trial-5-celsius-liquid,25,
1788.9,measure-aspirate-1.0-ul-channel_1-trial-5-grams-average,1.65E+01,
1789.1,measure-aspirate-1.0-ul-channel_1-trial-5-grams-cv,5.70E-08,
1789.1,measure-aspirate-1.0-ul-channel_1-trial-5-grams-min,1.65E+01,
1789.2,measure-aspirate-1.0-ul-channel_1-trial-5-grams-max,16.53774,
1789.3,measure-aspirate-1.0-ul-channel_1-trial-5-samples-start-time,1.77E+09,
1789.4,measure-aspirate-1.0-ul-channel_1-trial-5-samples-duration,9.79E+00,
1789.5,measure-aspirate-1.0-ul-channel_1-trial-5-samples-count,5.00E+01,
1815.6,measure-dispense-1.0-ul-channel_1-trial-5-celsius-pipette,2.52E+01,
1815.7,measure-dispense-1.0-ul-channel_1-trial-5-humidity-pipette,44.75927734,
1815.8,measure-dispense-1.0-ul-channel_1-trial-5-celsius-air,2.09E+01,
1815.9,measure-dispense-1.0-ul-channel_1-trial-5-humidity-air,5.10E+01,
1816,measure-dispense-1.0-ul-channel_1-trial-5-pascals-air,1.00E+03,
1816.1,measure-dispense-1.0-ul-channel_1-trial-5-celsius-liquid,25,
1816.2,measure-dispense-1.0-ul-channel_1-trial-5-grams-average,1.65E+01,
1816.3,measure-dispense-1.0-ul-channel_1-trial-5-grams-cv,1.53E-07,
1816.4,measure-dispense-1.0-ul-channel_1-trial-5-grams-min,1.65E+01,
1816.5,measure-dispense-1.0-ul-channel_1-trial-5-grams-max,16.538728,
1816.6,measure-dispense-1.0-ul-channel_1-trial-5-samples-start-time,1.77E+09,
1816.7,measure-dispense-1.0-ul-channel_1-trial-5-samples-duration,6.81E+00,
1816.7,measure-dispense-1.0-ul-channel_1-trial-5-samples-count,3.50E+01,
1875.7,measure-init-1.0-ul-channel_1-trial-6-celsius-pipette,2.52E+01,
1875.8,measure-init-1.0-ul-channel_1-trial-6-humidity-pipette,44.69366455,
1875.9,measure-init-1.0-ul-channel_1-trial-6-celsius-air,2.09E+01,
1876,measure-init-1.0-ul-channel_1-trial-6-humidity-air,5.20E+01,
1876.1,measure-init-1.0-ul-channel_1-trial-6-pascals-air,1.00E+03,
1876.2,measure-init-1.0-ul-channel_1-trial-6-celsius-liquid,25,
1876.3,measure-init-1.0-ul-channel_1-trial-6-grams-average,1.65E+01,
1876.4,measure-init-1.0-ul-channel_1-trial-6-grams-cv,9.84E-08,
1876.5,measure-init-1.0-ul-channel_1-trial-6-grams-min,1.65E+01,
1876.6,measure-init-1.0-ul-channel_1-trial-6-grams-max,16.53869,
1876.7,measure-init-1.0-ul-channel_1-trial-6-samples-start-time,1.77E+09,
1876.7,measure-init-1.0-ul-channel_1-trial-6-samples-duration,9.77E+00,
1876.8,measure-init-1.0-ul-channel_1-trial-6-samples-count,5.00E+01,
1901.1,measure-aspirate-1.0-ul-channel_1-trial-6-celsius-pipette,2.53E+01,
1901.1,measure-aspirate-1.0-ul-channel_1-trial-6-humidity-pipette,45.01106262,
1901.2,measure-aspirate-1.0-ul-channel_1-trial-6-celsius-air,2.09E+01,
1901.3,measure-aspirate-1.0-ul-channel_1-trial-6-humidity-air,5.23E+01,
1901.4,measure-aspirate-1.0-ul-channel_1-trial-6-pascals-air,1.00E+03,
1901.5,measure-aspirate-1.0-ul-channel_1-trial-6-celsius-liquid,25,
1901.6,measure-aspirate-1.0-ul-channel_1-trial-6-grams-average,1.65E+01,
1901.7,measure-aspirate-1.0-ul-channel_1-trial-6-grams-cv,1.15E-07,
1901.9,measure-aspirate-1.0-ul-channel_1-trial-6-grams-min,1.65E+01,
1901.9,measure-aspirate-1.0-ul-channel_1-trial-6-grams-max,16.537588,
1902,measure-aspirate-1.0-ul-channel_1-trial-6-samples-start-time,1.77E+09,
1902.1,measure-aspirate-1.0-ul-channel_1-trial-6-samples-duration,9.80E+00,
1902.2,measure-aspirate-1.0-ul-channel_1-trial-6-samples-count,4.40E+01,
1928.2,measure-dispense-1.0-ul-channel_1-trial-6-celsius-pipette,2.53E+01,
1928.3,measure-dispense-1.0-ul-channel_1-trial-6-humidity-pipette,45.68702698,
1928.4,measure-dispense-1.0-ul-channel_1-trial-6-celsius-air,2.09E+01,
1928.5,measure-dispense-1.0-ul-channel_1-trial-6-humidity-air,5.29E+01,
1928.6,measure-dispense-1.0-ul-channel_1-trial-6-pascals-air,1.00E+03,
1928.6,measure-dispense-1.0-ul-channel_1-trial-6-celsius-liquid,25,
1928.7,measure-dispense-1.0-ul-channel_1-trial-6-grams-average,1.65E+01,
1928.8,measure-dispense-1.0-ul-channel_1-trial-6-grams-cv,1.97E-07,
