copy,copy,copy,copy
8122.9,measure-dispense-5.0-ul-channel_7-trial-2-grams-max,1.97E+01,
8123.2,measure-dispense-5.0-ul-channel_7-trial-2-samples-start-time,1782848177,
8123.5,measure-dispense-5.0-ul-channel_7-trial-2-samples-duration,9.8251369,
8123.8,measure-dispense-5.0-ul-channel_7-trial-2-samples-count,50,
8187,measure-init-5.0-ul-channel_7-trial-3-celsius-pipette,2.42E+01,
8187.3,measure-init-5.0-ul-channel_7-trial-3-humidity-pipette,46.84060669,
8187.6,measure-init-5.0-ul-channel_7-trial-3-celsius-air,2.01E+01,
8187.9,measure-init-5.0-ul-channel_7-trial-3-humidity-air,4.91E+01,
8188.2,measure-init-5.0-ul-channel_7-trial-3-pascals-air,1000,
8188.5,measure-init-5.0-ul-channel_7-trial-3-celsius-liquid,25,
8188.9,measure-init-5.0-ul-channel_7-trial-3-grams-average,19.7123,
8189.2,measure-init-5.0-ul-channel_7-trial-3-grams-cv,0.00E+00,
8189.5,measure-init-5.0-ul-channel_7-trial-3-grams-min,1.97E+01,
8189.8,measure-init-5.0-ul-channel_7-trial-3-grams-max,1.97E+01,
8190.1,measure-init-5.0-ul-channel_7-trial-3-samples-start-time,1782848244,
8190.4,measure-init-5.0-ul-channel_7-trial-3-samples-duration,9.77745986,
8190.7,measure-init-5.0-ul-channel_7-trial-3-samples-count,50,
8221.9,measure-aspirate-5.0-ul-channel_7-trial-3-celsius-pipette,2.42E+01,
8222.2,measure-aspirate-5.0-ul-channel_7-trial-3-humidity-pipette,46.46676636,
8222.5,measure-aspirate-5.0-ul-channel_7-trial-3-celsius-air,2.01E+01,
8222.9,measure-aspirate-5.0-ul-channel_7-trial-3-humidity-air,4.88E+01,
8223.2,measure-aspirate-5.0-ul-channel_7-trial-3-pascals-air,1000,
8223.5,measure-aspirate-5.0-ul-channel_7-trial-3-celsius-liquid,25,
8223.8,measure-aspirate-5.0-ul-channel_7-trial-3-grams-average,19.706706,
8224.1,measure-aspirate-5.0-ul-channel_7-trial-3-grams-cv,1.22E-06,
8224.4,measure-aspirate-5.0-ul-channel_7-trial-3-grams-min,1.97E+01,
8224.8,measure-aspirate-5.0-ul-channel_7-trial-3-grams-max,1.97E+01,
8225.1,measure-aspirate-5.0-ul-channel_7-trial-3-samples-start-time,1782848279,
8225.4,measure-aspirate-5.0-ul-channel_7-trial-3-samples-duration,9.796533823,
8225.7,measure-aspirate-5.0-ul-channel_7-trial-3-samples-count,5.00E+01,
8255.1,measure-dispense-5.0-ul-channel_7-trial-3-celsius-pipette,2.42E+01,
8255.4,measure-dispense-5.0-ul-channel_7-trial-3-humidity-pipette,46.05325317,
8255.7,measure-dispense-5.0-ul-channel_7-trial-3-celsius-air,2.01E+01,
8256,measure-dispense-5.0-ul-channel_7-trial-3-humidity-air,4.88E+01,
8256.4,measure-dispense-5.0-ul-channel_7-trial-3-pascals-air,1000,
8256.7,measure-dispense-5.0-ul-channel_7-trial-3-celsius-liquid,25,
8257,measure-dispense-5.0-ul-channel_7-trial-3-grams-average,19.7119,
8257.3,measure-dispense-5.0-ul-channel_7-trial-3-grams-cv,0.00E+00,
8257.6,measure-dispense-5.0-ul-channel_7-trial-3-grams-min,1.97E+01,
8257.9,measure-dispense-5.0-ul-channel_7-trial-3-grams-max,1.97E+01,
8258.3,measure-dispense-5.0-ul-channel_7-trial-3-samples-start-time,1782848312,
8258.6,measure-dispense-5.0-ul-channel_7-trial-3-samples-duration,9.820390701,
8258.9,measure-dispense-5.0-ul-channel_7-trial-3-samples-count,5.00E+01,
8322,measure-init-5.0-ul-channel_7-trial-4-celsius-pipette,2.42E+01,
8322.3,measure-init-5.0-ul-channel_7-trial-4-humidity-pipette,46.1600647,
8322.6,measure-init-5.0-ul-channel_7-trial-4-celsius-air,2.01E+01,
8322.9,measure-init-5.0-ul-channel_7-trial-4-humidity-air,5.00E+01,
8323.3,measure-init-5.0-ul-channel_7-trial-4-pascals-air,1000,
8323.6,measure-init-5.0-ul-channel_7-trial-4-celsius-liquid,25,
8323.9,measure-init-5.0-ul-channel_7-trial-4-grams-average,19.7119,
8324.2,measure-init-5.0-ul-channel_7-trial-4-grams-cv,0.00E+00,
8324.5,measure-init-5.0-ul-channel_7-trial-4-grams-min,1.97E+01,
8324.8,measure-init-5.0-ul-channel_7-trial-4-grams-max,1.97E+01,
8325.1,measure-init-5.0-ul-channel_7-trial-4-samples-start-time,1782848379,
8325.4,measure-init-5.0-ul-channel_7-trial-4-samples-duration,9.772144794,
8325.8,measure-init-5.0-ul-channel_7-trial-4-samples-count,5.00E+01,
8356.9,measure-aspirate-5.0-ul-channel_7-trial-4-celsius-pipette,2.42E+01,
8357.3,measure-aspirate-5.0-ul-channel_7-trial-4-humidity-pipette,46.96269226,
8357.6,measure-aspirate-5.0-ul-channel_7-trial-4-celsius-air,2.01E+01,
8357.9,measure-aspirate-5.0-ul-channel_7-trial-4-humidity-air,5.04E+01,
8358.2,measure-aspirate-5.0-ul-channel_7-trial-4-pascals-air,1000,
8358.5,measure-aspirate-5.0-ul-channel_7-trial-4-celsius-liquid,25,
8358.8,measure-aspirate-5.0-ul-channel_7-trial-4-grams-average,19.706396,
8359.2,measure-aspirate-5.0-ul-channel_7-trial-4-grams-cv,1.00E-06,
8359.5,measure-aspirate-5.0-ul-channel_7-trial-4-grams-min,1.97E+01,
8359.8,measure-aspirate-5.0-ul-channel_7-trial-4-grams-max,1.97E+01,
8360.1,measure-aspirate-5.0-ul-channel_7-trial-4-samples-start-time,1782848414,
8360.4,measure-aspirate-5.0-ul-channel_7-trial-4-samples-duration,9.826683521,
8360.7,measure-aspirate-5.0-ul-channel_7-trial-4-samples-count,50,
8390.1,measure-dispense-5.0-ul-channel_7-trial-4-celsius-pipette,2.42E+01,
8390.4,measure-dispense-5.0-ul-channel_7-trial-4-humidity-pipette,47.4158783,
8390.8,measure-dispense-5.0-ul-channel_7-trial-4-celsius-air,2.01E+01,
8391.1,measure-dispense-5.0-ul-channel_7-trial-4-humidity-air,5.03E+01,
8391.4,measure-dispense-5.0-ul-channel_7-trial-4-pascals-air,1000,
8391.7,measure-dispense-5.0-ul-channel_7-trial-4-celsius-liquid,25,
8392,measure-dispense-5.0-ul-channel_7-trial-4-grams-average,19.7115,
8392.3,measure-dispense-5.0-ul-channel_7-trial-4-grams-cv,0.00E+00,
8392.7,measure-dispense-5.0-ul-channel_7-trial-4-grams-min,1.97E+01,
8393,measure-dispense-5.0-ul-channel_7-trial-4-grams-max,1.97E+01,
8393.3,measure-dispense-5.0-ul-channel_7-trial-4-samples-start-time,1782848447,
8393.6,measure-dispense-5.0-ul-channel_7-trial-4-samples-duration,9.772435665,
8393.9,measure-dispense-5.0-ul-channel_7-trial-4-samples-count,5.00E+01,
8457.3,measure-init-5.0-ul-channel_7-trial-5-celsius-pipette,2.42E+01,
8457.6,measure-init-5.0-ul-channel_7-trial-5-humidity-pipette,47.37162781,
8458,measure-init-5.0-ul-channel_7-trial-5-celsius-air,2.01E+01,
8458.3,measure-init-5.0-ul-channel_7-trial-5-humidity-air,4.99E+01,
8458.6,measure-init-5.0-ul-channel_7-trial-5-pascals-air,1000,
8458.9,measure-init-5.0-ul-channel_7-trial-5-celsius-liquid,25,
8459.2,measure-init-5.0-ul-channel_7-trial-5-grams-average,19.7115,
8459.5,measure-init-5.0-ul-channel_7-trial-5-grams-cv,0.00E+00,
8459.9,measure-init-5.0-ul-channel_7-trial-5-grams-min,1.97E+01,
8460.2,measure-init-5.0-ul-channel_7-trial-5-grams-max,1.97E+01,
8460.5,measure-init-5.0-ul-channel_7-trial-5-samples-start-time,1782848514,
8460.8,measure-init-5.0-ul-channel_7-trial-5-samples-duration,9.823251247,
8461.1,measure-init-5.0-ul-channel_7-trial-5-samples-count,5.00E+01,
8492.4,measure-aspirate-5.0-ul-channel_7-trial-5-celsius-pipette,2.42E+01,
8492.7,measure-aspirate-5.0-ul-channel_7-trial-5-humidity-pipette,47.10765076,
8493,measure-aspirate-5.0-ul-channel_7-trial-5-celsius-air,2.01E+01,
8493.4,measure-aspirate-5.0-ul-channel_7-trial-5-humidity-air,4.96E+01,
8493.7,measure-aspirate-5.0-ul-channel_7-trial-5-pascals-air,1000,
8494,measure-aspirate-5.0-ul-channel_7-trial-5-celsius-liquid,25,
8494.3,measure-aspirate-5.0-ul-channel_7-trial-5-grams-average,19.7061,
8494.6,measure-aspirate-5.0-ul-channel_7-trial-5-grams-cv,0.00E+00,
8494.9,measure-aspirate-5.0-ul-channel_7-trial-5-grams-min,1.97E+01,
8495.2,measure-aspirate-5.0-ul-channel_7-trial-5-grams-max,1.97E+01,
8495.6,measure-aspirate-5.0-ul-channel_7-trial-5-samples-start-time,1782848549,
8495.9,measure-aspirate-5.0-ul-channel_7-trial-5-samples-duration,9.773573637,
8496.2,measure-aspirate-5.0-ul-channel_7-trial-5-samples-count,5.00E+01,
8525.6,measure-dispense-5.0-ul-channel_7-trial-5-celsius-pipette,2.42E+01,
8525.9,measure-dispense-5.0-ul-channel_7-trial-5-humidity-pipette,46.87724304,
8526.2,measure-dispense-5.0-ul-channel_7-trial-5-celsius-air,2.01E+01,
8526.5,measure-dispense-5.0-ul-channel_7-trial-5-humidity-air,4.96E+01,
8526.9,measure-dispense-5.0-ul-channel_7-trial-5-pascals-air,1000,
8527.2,measure-dispense-5.0-ul-channel_7-trial-5-celsius-liquid,25,
8527.5,measure-dispense-5.0-ul-channel_7-trial-5-grams-average,19.7111,
8527.8,measure-dispense-5.0-ul-channel_7-trial-5-grams-cv,0.00E+00,
8528.1,measure-dispense-5.0-ul-channel_7-trial-5-grams-min,1.97E+01,
8528.4,measure-dispense-5.0-ul-channel_7-trial-5-grams-max,1.97E+01,
8528.8,measure-dispense-5.0-ul-channel_7-trial-5-samples-start-time,1782848582,
8529.1,measure-dispense-5.0-ul-channel_7-trial-5-samples-duration,9.772677898,
8529.4,measure-dispense-5.0-ul-channel_7-trial-5-samples-count,5.00E+01,
8592.4,measure-init-5.0-ul-channel_7-trial-6-celsius-pipette,2.42E+01,
8592.7,measure-init-5.0-ul-channel_7-trial-6-humidity-pipette,46.77346802,
8593.1,measure-init-5.0-ul-channel_7-trial-6-celsius-air,2.01E+01,
8593.4,measure-init-5.0-ul-channel_7-trial-6-humidity-air,4.99E+01,
8593.7,measure-init-5.0-ul-channel_7-trial-6-pascals-air,1000,
8594,measure-init-5.0-ul-channel_7-trial-6-celsius-liquid,25,
8594.3,measure-init-5.0-ul-channel_7-trial-6-grams-average,19.7111,
8594.6,measure-init-5.0-ul-channel_7-trial-6-grams-cv,0.00E+00,
8594.9,measure-init-5.0-ul-channel_7-trial-6-grams-min,1.97E+01,
8595.3,measure-init-5.0-ul-channel_7-trial-6-grams-max,1.97E+01,
8595.6,measure-init-5.0-ul-channel_7-trial-6-samples-start-time,1782848649,
8595.9,measure-init-5.0-ul-channel_7-trial-6-samples-duration,9.772842407,
8596.2,measure-init-5.0-ul-channel_7-trial-6-samples-count,5.00E+01,
8627.4,measure-aspirate-5.0-ul-channel_7-trial-6-celsius-pipette,2.42E+01,
8627.7,measure-aspirate-5.0-ul-channel_7-trial-6-humidity-pipette,47.06340027,
8628,measure-aspirate-5.0-ul-channel_7-trial-6-celsius-air,2.01E+01,
8628.3,measure-aspirate-5.0-ul-channel_7-trial-6-humidity-air,5.02E+01,
8628.7,measure-aspirate-5.0-ul-channel_7-trial-6-pascals-air,1000,
8629,measure-aspirate-5.0-ul-channel_7-trial-6-celsius-liquid,25,
8629.3,measure-aspirate-5.0-ul-channel_7-trial-6-grams-average,19.7058,
8629.6,measure-aspirate-5.0-ul-channel_7-trial-6-grams-cv,0.00E+00,
8629.9,measure-aspirate-5.0-ul-channel_7-trial-6-grams-min,1.97E+01,
8630.2,measure-aspirate-5.0-ul-channel_7-trial-6-grams-max,1.97E+01,
8630.5,measure-aspirate-5.0-ul-channel_7-trial-6-samples-start-time,1782848684,
8630.9,measure-aspirate-5.0-ul-channel_7-trial-6-samples-duration,9.785914421,
8631.2,measure-aspirate-5.0-ul-channel_7-trial-6-samples-count,5.00E+01,
8660.6,measure-dispense-5.0-ul-channel_7-trial-6-celsius-pipette,2.42E+01,
8660.9,measure-dispense-5.0-ul-channel_7-trial-6-humidity-pipette,47.2709198,
8661.2,measure-dispense-5.0-ul-channel_7-trial-6-celsius-air,2.01E+01,
8661.5,measure-dispense-5.0-ul-channel_7-trial-6-humidity-air,5.03E+01,
8661.9,measure-dispense-5.0-ul-channel_7-trial-6-pascals-air,1000,
8662.2,measure-dispense-5.0-ul-channel_7-trial-6-celsius-liquid,25,
8662.5,measure-dispense-5.0-ul-channel_7-trial-6-grams-average,19.7109,
8662.8,measure-dispense-5.0-ul-channel_7-trial-6-grams-cv,0.00E+00,
8663.1,measure-dispense-5.0-ul-channel_7-trial-6-grams-min,1.97E+01,
8663.4,measure-dispense-5.0-ul-channel_7-trial-6-grams-max,1.97E+01,
8663.8,measure-dispense-5.0-ul-channel_7-trial-6-samples-start-time,1782848717,
8664.1,measure-dispense-5.0-ul-channel_7-trial-6-samples-duration,9.82606411,
8664.4,measure-dispense-5.0-ul-channel_7-trial-6-samples-count,50,
8727.4,measure-init-5.0-ul-channel_7-trial-7-celsius-pipette,2.42E+01,
8727.7,measure-init-5.0-ul-channel_7-trial-7-humidity-pipette,47.32737732,
8728.1,measure-init-5.0-ul-channel_7-trial-7-celsius-air,2.01E+01,
8728.4,measure-init-5.0-ul-channel_7-trial-7-humidity-air,5.00E+01,
8728.7,measure-init-5.0-ul-channel_7-trial-7-pascals-air,1000,
8729,measure-init-5.0-ul-channel_7-trial-7-celsius-liquid,25,
8729.3,measure-init-5.0-ul-channel_7-trial-7-grams-average,19.7108,
8729.6,measure-init-5.0-ul-channel_7-trial-7-grams-cv,0.00E+00,
8729.9,measure-init-5.0-ul-channel_7-trial-7-grams-min,1.97E+01,
8730.3,measure-init-5.0-ul-channel_7-trial-7-grams-max,1.97E+01,
8730.6,measure-init-5.0-ul-channel_7-trial-7-samples-start-time,1782848784,
8730.9,measure-init-5.0-ul-channel_7-trial-7-samples-duration,9.775417805,
8731.2,measure-init-5.0-ul-channel_7-trial-7-samples-count,50,
8762.4,measure-aspirate-5.0-ul-channel_7-trial-7-celsius-pipette,2.42E+01,
8762.8,measure-aspirate-5.0-ul-channel_7-trial-7-humidity-pipette,47.16563416,
8763.1,measure-aspirate-5.0-ul-channel_7-trial-7-celsius-air,2.01E+01,
8763.4,measure-aspirate-5.0-ul-channel_7-trial-7-humidity-air,4.99E+01,
8763.7,measure-aspirate-5.0-ul-channel_7-trial-7-pascals-air,1000,
8764,measure-aspirate-5.0-ul-channel_7-trial-7-celsius-liquid,25,
8764.3,measure-aspirate-5.0-ul-channel_7-trial-7-grams-average,19.7054,
8764.7,measure-aspirate-5.0-ul-channel_7-trial-7-grams-cv,0.00E+00,
8765,measure-aspirate-5.0-ul-channel_7-trial-7-grams-min,1.97E+01,
8765.3,measure-aspirate-5.0-ul-channel_7-trial-7-grams-max,1.97E+01,
8765.6,measure-aspirate-5.0-ul-channel_7-trial-7-samples-start-time,1782848819,
8765.9,measure-aspirate-5.0-ul-channel_7-trial-7-samples-duration,9.772912979,
8766.2,measure-aspirate-5.0-ul-channel_7-trial-7-samples-count,50,
8795.7,measure-dispense-5.0-ul-channel_7-trial-7-celsius-pipette,2.42E+01,
8796,measure-dispense-5.0-ul-channel_7-trial-7-humidity-pipette,46.86502075,
8796.3,measure-dispense-5.0-ul-channel_7-trial-7-celsius-air,2.01E+01,
8796.6,measure-dispense-5.0-ul-channel_7-trial-7-humidity-air,4.96E+01,
8797,measure-dispense-5.0-ul-channel_7-trial-7-pascals-air,1000,
8797.3,measure-dispense-5.0-ul-channel_7-trial-7-celsius-liquid,25,
8797.6,measure-dispense-5.0-ul-channel_7-trial-7-grams-average,19.7105,
8797.9,measure-dispense-5.0-ul-channel_7-trial-7-grams-cv,0.00E+00,
8798.2,measure-dispense-5.0-ul-channel_7-trial-7-grams-min,1.97E+01,
8798.5,measure-dispense-5.0-ul-channel_7-trial-7-grams-max,1.97E+01,
8798.9,measure-dispense-5.0-ul-channel_7-trial-7-samples-start-time,1782848853,
8799.2,measure-dispense-5.0-ul-channel_7-trial-7-samples-duration,9.775865555,
8799.5,measure-dispense-5.0-ul-channel_7-trial-7-samples-count,5.00E+01,
8862.6,measure-init-5.0-ul-channel_7-trial-8-celsius-pipette,2.42E+01,
8862.9,measure-init-5.0-ul-channel_7-trial-8-humidity-pipette,46.59951782,
8863.3,measure-init-5.0-ul-channel_7-trial-8-celsius-air,2.00E+01,
8863.6,measure-init-5.0-ul-channel_7-trial-8-humidity-air,4.92E+01,
8863.9,measure-init-5.0-ul-channel_7-trial-8-pascals-air,1000,
8864.2,measure-init-5.0-ul-channel_7-trial-8-celsius-liquid,25,
8864.5,measure-init-5.0-ul-channel_7-trial-8-grams-average,19.7104,
8864.8,measure-init-5.0-ul-channel_7-trial-8-grams-cv,0.00E+00,
8865.2,measure-init-5.0-ul-channel_7-trial-8-grams-min,1.97E+01,
8865.5,measure-init-5.0-ul-channel_7-trial-8-grams-max,1.97E+01,
8865.8,measure-init-5.0-ul-channel_7-trial-8-samples-start-time,1782848920,
8866.1,measure-init-5.0-ul-channel_7-trial-8-samples-duration,9.771185398,
8866.4,measure-init-5.0-ul-channel_7-trial-8-samples-count,50,
8897.7,measure-aspirate-5.0-ul-channel_7-trial-8-celsius-pipette,2.42E+01,
8898,measure-aspirate-5.0-ul-channel_7-trial-8-humidity-pipette,46.39657593,
8898.4,measure-aspirate-5.0-ul-channel_7-trial-8-celsius-air,2.00E+01,
8898.7,measure-aspirate-5.0-ul-channel_7-trial-8-humidity-air,4.88E+01,
8899,measure-aspirate-5.0-ul-channel_7-trial-8-pascals-air,1000,
8899.3,measure-aspirate-5.0-ul-channel_7-trial-8-celsius-liquid,25,
8899.6,measure-aspirate-5.0-ul-channel_7-trial-8-grams-average,19.7051,
8899.9,measure-aspirate-5.0-ul-channel_7-trial-8-grams-cv,0.00E+00,
8900.3,measure-aspirate-5.0-ul-channel_7-trial-8-grams-min,1.97E+01,
8900.6,measure-aspirate-5.0-ul-channel_7-trial-8-grams-max,1.97E+01,
8900.9,measure-aspirate-5.0-ul-channel_7-trial-8-samples-start-time,1782848955,
8901.2,measure-aspirate-5.0-ul-channel_7-trial-8-samples-duration,9.775824547,
8901.5,measure-aspirate-5.0-ul-channel_7-trial-8-samples-count,50,
8931,measure-dispense-5.0-ul-channel_7-trial-8-celsius-pipette,2.42E+01,
8931.3,measure-dispense-5.0-ul-channel_7-trial-8-humidity-pipette,46.06240845,
8931.6,measure-dispense-5.0-ul-channel_7-trial-8-celsius-air,2.00E+01,
8932,measure-dispense-5.0-ul-channel_7-trial-8-humidity-air,4.88E+01,
8932.3,measure-dispense-5.0-ul-channel_7-trial-8-pascals-air,1000,
8932.6,measure-dispense-5.0-ul-channel_7-trial-8-celsius-liquid,25,
8932.9,measure-dispense-5.0-ul-channel_7-trial-8-grams-average,19.7103,
8933.2,measure-dispense-5.0-ul-channel_7-trial-8-grams-cv,0.00E+00,
8933.6,measure-dispense-5.0-ul-channel_7-trial-8-grams-min,1.97E+01,
8933.9,measure-dispense-5.0-ul-channel_7-trial-8-grams-max,1.97E+01,
8934.2,measure-dispense-5.0-ul-channel_7-trial-8-samples-start-time,1782848988,
8934.5,measure-dispense-5.0-ul-channel_7-trial-8-samples-duration,9.98231554,
8934.8,measure-dispense-5.0-ul-channel_7-trial-8-samples-count,5.10E+01,
8998,measure-init-5.0-ul-channel_7-trial-9-celsius-pipette,2.42E+01,
8998.3,measure-init-5.0-ul-channel_7-trial-9-humidity-pipette,46.03494263,
8998.6,measure-init-5.0-ul-channel_7-trial-9-celsius-air,2.00E+01,
8999,measure-init-5.0-ul-channel_7-trial-9-humidity-air,4.99E+01,
8999.3,measure-init-5.0-ul-channel_7-trial-9-pascals-air,1000,
8999.6,measure-init-5.0-ul-channel_7-trial-9-celsius-liquid,25,
8999.9,measure-init-5.0-ul-channel_7-trial-9-grams-average,19.7102,
9000.2,measure-init-5.0-ul-channel_7-trial-9-grams-cv,0.00E+00,
9000.5,measure-init-5.0-ul-channel_7-trial-9-grams-min,1.97E+01,
9000.9,measure-init-5.0-ul-channel_7-trial-9-grams-max,1.97E+01,
9001.2,measure-init-5.0-ul-channel_7-trial-9-samples-start-time,1782849055,
9001.5,measure-init-5.0-ul-channel_7-trial-9-samples-duration,9.778559446,
9001.8,measure-init-5.0-ul-channel_7-trial-9-samples-count,50,
9033.1,measure-aspirate-5.0-ul-channel_7-trial-9-celsius-pipette,2.42E+01,
9033.5,measure-aspirate-5.0-ul-channel_7-trial-9-humidity-pipette,46.87417603,
9033.8,measure-aspirate-5.0-ul-channel_7-trial-9-celsius-air,2.00E+01,
9034.1,measure-aspirate-5.0-ul-channel_7-trial-9-humidity-air,5.06E+01,
9034.4,measure-aspirate-5.0-ul-channel_7-trial-9-pascals-air,1000,
9034.7,measure-aspirate-5.0-ul-channel_7-trial-9-celsius-liquid,25,
9035.1,measure-aspirate-5.0-ul-channel_7-trial-9-grams-average,19.7048,
9035.4,measure-aspirate-5.0-ul-channel_7-trial-9-grams-cv,0.00E+00,
9035.7,measure-aspirate-5.0-ul-channel_7-trial-9-grams-min,1.97E+01,
9036,measure-aspirate-5.0-ul-channel_7-trial-9-grams-max,1.97E+01,
9036.3,measure-aspirate-5.0-ul-channel_7-trial-9-samples-start-time,1782849090,
9036.7,measure-aspirate-5.0-ul-channel_7-trial-9-samples-duration,9.7740345,
9037,measure-aspirate-5.0-ul-channel_7-trial-9-samples-count,5.00E+01,
9066.5,measure-dispense-5.0-ul-channel_7-trial-9-celsius-pipette,2.42E+01,
9066.8,measure-dispense-5.0-ul-channel_7-trial-9-humidity-pipette,47.55473328,
9067.2,measure-dispense-5.0-ul-channel_7-trial-9-celsius-air,2.00E+01,
9067.5,measure-dispense-5.0-ul-channel_7-trial-9-humidity-air,5.07E+01,
9067.8,measure-dispense-5.0-ul-channel_7-trial-9-pascals-air,1000,
9068.1,measure-dispense-5.0-ul-channel_7-trial-9-celsius-liquid,25,
9068.5,measure-dispense-5.0-ul-channel_7-trial-9-grams-average,19.7098,
9068.8,measure-dispense-5.0-ul-channel_7-trial-9-grams-cv,0.00E+00,
9069.1,measure-dispense-5.0-ul-channel_7-trial-9-grams-min,1.97E+01,
9069.4,measure-dispense-5.0-ul-channel_7-trial-9-grams-max,1.97E+01,
9069.7,measure-dispense-5.0-ul-channel_7-trial-9-samples-start-time,1782849123,
9070.1,measure-dispense-5.0-ul-channel_7-trial-9-samples-duration,9.77207303,
9070.4,measure-dispense-5.0-ul-channel_7-trial-9-samples-count,50,
9133.4,measure-init-5.0-ul-channel_7-trial-10-celsius-pipette,24.21759033,
9133.7,measure-init-5.0-ul-channel_7-trial-10-humidity-pipette,47.48301697,
9134.1,measure-init-5.0-ul-channel_7-trial-10-celsius-air,2.01E+01,
9134.4,measure-init-5.0-ul-channel_7-trial-10-humidity-air,5.02E+01,
9134.7,measure-init-5.0-ul-channel_7-trial-10-pascals-air,1000,
9135,measure-init-5.0-ul-channel_7-trial-10-celsius-liquid,25,
9135.3,measure-init-5.0-ul-channel_7-trial-10-grams-average,19.7097,
9135.7,measure-init-5.0-ul-channel_7-trial-10-grams-cv,0.00E+00,
9136,measure-init-5.0-ul-channel_7-trial-10-grams-min,1.97E+01,
9136.3,measure-init-5.0-ul-channel_7-trial-10-grams-max,1.97E+01,
9136.6,measure-init-5.0-ul-channel_7-trial-10-samples-start-time,1782849190,
9136.9,measure-init-5.0-ul-channel_7-trial-10-samples-duration,9.772355318,
9137.2,measure-init-5.0-ul-channel_7-trial-10-samples-count,50,
9168.6,measure-aspirate-5.0-ul-channel_7-trial-10-celsius-pipette,2.42E+01,
9168.9,measure-aspirate-5.0-ul-channel_7-trial-10-humidity-pipette,47.20835876,
9169.3,measure-aspirate-5.0-ul-channel_7-trial-10-celsius-air,2.01E+01,
9169.6,measure-aspirate-5.0-ul-channel_7-trial-10-humidity-air,4.98E+01,
9169.9,measure-aspirate-5.0-ul-channel_7-trial-10-pascals-air,1000,
9170.2,measure-aspirate-5.0-ul-channel_7-trial-10-celsius-liquid,25,
9170.5,measure-aspirate-5.0-ul-channel_7-trial-10-grams-average,19.7043,
9170.9,measure-aspirate-5.0-ul-channel_7-trial-10-grams-cv,0.00E+00,
9171.2,measure-aspirate-5.0-ul-channel_7-trial-10-grams-min,1.97E+01,
9171.5,measure-aspirate-5.0-ul-channel_7-trial-10-grams-max,1.97E+01,
9171.8,measure-aspirate-5.0-ul-channel_7-trial-10-samples-start-time,1782849226,
9172.1,measure-aspirate-5.0-ul-channel_7-trial-10-samples-duration,9.783034086,
9172.4,measure-aspirate-5.0-ul-channel_7-trial-10-samples-count,5.00E+01,
9202,measure-dispense-5.0-ul-channel_7-trial-10-celsius-pipette,2.42E+01,
9202.3,measure-dispense-5.0-ul-channel_7-trial-10-humidity-pipette,46.86959839,
9202.6,measure-dispense-5.0-ul-channel_7-trial-10-celsius-air,2.01E+01,
9203,measure-dispense-5.0-ul-channel_7-trial-10-humidity-air,4.96E+01,
9203.3,measure-dispense-5.0-ul-channel_7-trial-10-pascals-air,1000,
9203.6,measure-dispense-5.0-ul-channel_7-trial-10-celsius-liquid,25,
9203.9,measure-dispense-5.0-ul-channel_7-trial-10-grams-average,19.709446,
9204.2,measure-dispense-5.0-ul-channel_7-trial-10-grams-cv,2.55E-06,
9204.5,measure-dispense-5.0-ul-channel_7-trial-10-grams-min,1.97E+01,
9204.9,measure-dispense-5.0-ul-channel_7-trial-10-grams-max,1.97E+01,
9205.2,measure-dispense-5.0-ul-channel_7-trial-10-samples-start-time,1782849259,
9205.5,measure-dispense-5.0-ul-channel_7-trial-10-samples-duration,9.773214817,
9205.8,measure-dispense-5.0-ul-channel_7-trial-10-samples-count,50,
6571.7,measure-init-5.0-ul-channel_8-trial-1-celsius-pipette,2.40E+01,
6572.1,measure-init-5.0-ul-channel_8-trial-1-humidity-pipette,48.49468994,
6572.4,measure-init-5.0-ul-channel_8-trial-1-celsius-air,2.01E+01,
6572.7,measure-init-5.0-ul-channel_8-trial-1-humidity-air,5.06E+01,
6573,measure-init-5.0-ul-channel_8-trial-1-pascals-air,1000,
6573.3,measure-init-5.0-ul-channel_8-trial-1-celsius-liquid,25,
6573.6,measure-init-5.0-ul-channel_8-trial-1-grams-average,19.716538,
6573.9,measure-init-5.0-ul-channel_8-trial-1-grams-cv,2.49E-06,
6574.2,measure-init-5.0-ul-channel_8-trial-1-grams-min,1.97E+01,
6574.5,measure-init-5.0-ul-channel_8-trial-1-grams-max,1.97E+01,
6574.8,measure-init-5.0-ul-channel_8-trial-1-samples-start-time,1782846629,
6575.1,measure-init-5.0-ul-channel_8-trial-1-samples-duration,9.780366659,
6575.4,measure-init-5.0-ul-channel_8-trial-1-samples-count,5.00E+01,
6606.3,measure-aspirate-5.0-ul-channel_8-trial-1-celsius-pipette,2.41E+01,
6606.6,measure-aspirate-5.0-ul-channel_8-trial-1-humidity-pipette,48.0491333,
6606.9,measure-aspirate-5.0-ul-channel_8-trial-1-celsius-air,2.01E+01,
6607.2,measure-aspirate-5.0-ul-channel_8-trial-1-humidity-air,5.01E+01,
6607.5,measure-aspirate-5.0-ul-channel_8-trial-1-pascals-air,1000,
6607.8,measure-aspirate-5.0-ul-channel_8-trial-1-celsius-liquid,25,
6608.1,measure-aspirate-5.0-ul-channel_8-trial-1-grams-average,19.7112,
6608.4,measure-aspirate-5.0-ul-channel_8-trial-1-grams-cv,0.00E+00,
6608.7,measure-aspirate-5.0-ul-channel_8-trial-1-grams-min,1.97E+01,
