copy,copy,copy,copy
10017.7,measure-dispense-5.0-ul-channel_6-trial-6-grams-average,19.77321789,
10018,measure-dispense-5.0-ul-channel_6-trial-6-grams-cv,2.09E-07,
10018.3,measure-dispense-5.0-ul-channel_6-trial-6-grams-min,19.77321,
10018.6,measure-dispense-5.0-ul-channel_6-trial-6-grams-max,19.77322,
10018.9,measure-dispense-5.0-ul-channel_6-trial-6-samples-start-time,1780775399,
10019.3,measure-dispense-5.0-ul-channel_6-trial-6-samples-duration,7.390903711,
10019.6,measure-dispense-5.0-ul-channel_6-trial-6-samples-count,38,
10083,measure-init-5.0-ul-channel_6-trial-7-celsius-pipette,24.15083313,
10083.3,measure-init-5.0-ul-channel_6-trial-7-humidity-pipette,42.02792358,
10083.7,measure-init-5.0-ul-channel_6-trial-7-celsius-air,20,
10084,measure-init-5.0-ul-channel_6-trial-7-humidity-air,53.4,
10084.3,measure-init-5.0-ul-channel_6-trial-7-pascals-air,1000,
10084.6,measure-init-5.0-ul-channel_6-trial-7-celsius-liquid,25,
10085,measure-init-5.0-ul-channel_6-trial-7-grams-average,19.773211,
10085.3,measure-init-5.0-ul-channel_6-trial-7-grams-cv,3.11E-07,
10085.6,measure-init-5.0-ul-channel_6-trial-7-grams-min,19.7732,
10085.9,measure-init-5.0-ul-channel_6-trial-7-grams-max,19.77322,
10086.3,measure-init-5.0-ul-channel_6-trial-7-samples-start-time,1780775464,
10086.6,measure-init-5.0-ul-channel_6-trial-7-samples-duration,9.822452307,
10086.9,measure-init-5.0-ul-channel_6-trial-7-samples-count,50,
10118.4,measure-aspirate-5.0-ul-channel_6-trial-7-celsius-pipette,24.15083313,
10118.7,measure-aspirate-5.0-ul-channel_6-trial-7-humidity-pipette,42.62301636,
10119.1,measure-aspirate-5.0-ul-channel_6-trial-7-celsius-air,20,
10119.4,measure-aspirate-5.0-ul-channel_6-trial-7-humidity-air,53.5,
10119.7,measure-aspirate-5.0-ul-channel_6-trial-7-pascals-air,1000,
10120.1,measure-aspirate-5.0-ul-channel_6-trial-7-celsius-liquid,25,
10120.4,measure-aspirate-5.0-ul-channel_6-trial-7-grams-average,19.76776,
10120.7,measure-aspirate-5.0-ul-channel_6-trial-7-grams-cv,0,
10121,measure-aspirate-5.0-ul-channel_6-trial-7-grams-min,19.76776,
10121.4,measure-aspirate-5.0-ul-channel_6-trial-7-grams-max,19.76776,
10121.7,measure-aspirate-5.0-ul-channel_6-trial-7-samples-start-time,1780775503,
10122,measure-aspirate-5.0-ul-channel_6-trial-7-samples-duration,6.203425169,
10122.3,measure-aspirate-5.0-ul-channel_6-trial-7-samples-count,32,
10152.1,measure-dispense-5.0-ul-channel_6-trial-7-celsius-pipette,24.15083313,
10152.4,measure-dispense-5.0-ul-channel_6-trial-7-humidity-pipette,42.39413452,
10152.8,measure-dispense-5.0-ul-channel_6-trial-7-celsius-air,20,
10153.1,measure-dispense-5.0-ul-channel_6-trial-7-humidity-air,53.3,
10153.4,measure-dispense-5.0-ul-channel_6-trial-7-pascals-air,1000,
10153.7,measure-dispense-5.0-ul-channel_6-trial-7-celsius-liquid,25,
10154.1,measure-dispense-5.0-ul-channel_6-trial-7-grams-average,19.77281,
10154.4,measure-dispense-5.0-ul-channel_6-trial-7-grams-cv,0,
10154.7,measure-dispense-5.0-ul-channel_6-trial-7-grams-min,19.77281,
10155,measure-dispense-5.0-ul-channel_6-trial-7-grams-max,19.77281,
10155.4,measure-dispense-5.0-ul-channel_6-trial-7-samples-start-time,1780775536,
10155.7,measure-dispense-5.0-ul-channel_6-trial-7-samples-duration,7.022038221,
10156,measure-dispense-5.0-ul-channel_6-trial-7-samples-count,36,
10219.4,measure-init-5.0-ul-channel_6-trial-8-celsius-pipette,24.16952515,
10219.7,measure-init-5.0-ul-channel_6-trial-8-humidity-pipette,42.13931274,
10220.1,measure-init-5.0-ul-channel_6-trial-8-celsius-air,20,
10220.4,measure-init-5.0-ul-channel_6-trial-8-humidity-air,52.5,
10220.7,measure-init-5.0-ul-channel_6-trial-8-pascals-air,1000,
10221,measure-init-5.0-ul-channel_6-trial-8-celsius-liquid,25,
10221.4,measure-init-5.0-ul-channel_6-trial-8-grams-average,19.772757,
10221.7,measure-init-5.0-ul-channel_6-trial-8-grams-cv,2.34E-07,
10222,measure-init-5.0-ul-channel_6-trial-8-grams-min,19.77275,
10222.3,measure-init-5.0-ul-channel_6-trial-8-grams-max,19.77276,
10222.6,measure-init-5.0-ul-channel_6-trial-8-samples-start-time,1780775600,
10223,measure-init-5.0-ul-channel_6-trial-8-samples-duration,9.796358585,
10223.3,measure-init-5.0-ul-channel_6-trial-8-samples-count,50,
10254.8,measure-aspirate-5.0-ul-channel_6-trial-8-celsius-pipette,24.15083313,
10255.1,measure-aspirate-5.0-ul-channel_6-trial-8-humidity-pipette,41.77766418,
10255.5,measure-aspirate-5.0-ul-channel_6-trial-8-celsius-air,20,
10255.8,measure-aspirate-5.0-ul-channel_6-trial-8-humidity-air,52.1,
10256.1,measure-aspirate-5.0-ul-channel_6-trial-8-pascals-air,1000,
10256.4,measure-aspirate-5.0-ul-channel_6-trial-8-celsius-liquid,25,
10256.8,measure-aspirate-5.0-ul-channel_6-trial-8-grams-average,19.76750829,
10257.1,measure-aspirate-5.0-ul-channel_6-trial-8-grams-cv,2.60E-07,
10257.4,measure-aspirate-5.0-ul-channel_6-trial-8-grams-min,19.7675,
10257.7,measure-aspirate-5.0-ul-channel_6-trial-8-grams-max,19.76752,
10258.1,measure-aspirate-5.0-ul-channel_6-trial-8-samples-start-time,1780775638,
10258.4,measure-aspirate-5.0-ul-channel_6-trial-8-samples-duration,7.608182192,
10258.7,measure-aspirate-5.0-ul-channel_6-trial-8-samples-count,35,
10288.3,measure-dispense-5.0-ul-channel_6-trial-8-celsius-pipette,24.15083313,
10288.7,measure-dispense-5.0-ul-channel_6-trial-8-humidity-pipette,41.2481842,
10289,measure-dispense-5.0-ul-channel_6-trial-8-celsius-air,19.9,
10289.3,measure-dispense-5.0-ul-channel_6-trial-8-humidity-air,51.5,
10289.6,measure-dispense-5.0-ul-channel_6-trial-8-pascals-air,1000,
10290,measure-dispense-5.0-ul-channel_6-trial-8-celsius-liquid,25,
10290.3,measure-dispense-5.0-ul-channel_6-trial-8-grams-average,19.77255,
10290.6,measure-dispense-5.0-ul-channel_6-trial-8-grams-cv,0,
10290.9,measure-dispense-5.0-ul-channel_6-trial-8-grams-min,19.77255,
10291.2,measure-dispense-5.0-ul-channel_6-trial-8-grams-max,19.77255,
10291.6,measure-dispense-5.0-ul-channel_6-trial-8-samples-start-time,1780775669,
10291.9,measure-dispense-5.0-ul-channel_6-trial-8-samples-duration,9.769281387,
10292.2,measure-dispense-5.0-ul-channel_6-trial-8-samples-count,48,
10355.6,measure-init-5.0-ul-channel_6-trial-9-celsius-pipette,24.15083313,
10355.9,measure-init-5.0-ul-channel_6-trial-9-humidity-pipette,40.77056885,
10356.3,measure-init-5.0-ul-channel_6-trial-9-celsius-air,19.9,
10356.6,measure-init-5.0-ul-channel_6-trial-9-humidity-air,51.8,
10356.9,measure-init-5.0-ul-channel_6-trial-9-pascals-air,1000,
10357.2,measure-init-5.0-ul-channel_6-trial-9-celsius-liquid,25,
10357.6,measure-init-5.0-ul-channel_6-trial-9-grams-average,19.7725026,
10357.9,measure-init-5.0-ul-channel_6-trial-9-grams-cv,2.24E-07,
10358.2,measure-init-5.0-ul-channel_6-trial-9-grams-min,19.7725,
10358.5,measure-init-5.0-ul-channel_6-trial-9-grams-max,19.77251,
10358.9,measure-init-5.0-ul-channel_6-trial-9-samples-start-time,1780775736,
10359.2,measure-init-5.0-ul-channel_6-trial-9-samples-duration,9.84476161,
10359.5,measure-init-5.0-ul-channel_6-trial-9-samples-count,50,
10391.1,measure-aspirate-5.0-ul-channel_6-trial-9-celsius-pipette,24.16952515,
10391.4,measure-aspirate-5.0-ul-channel_6-trial-9-humidity-pipette,41.26496887,
10391.8,measure-aspirate-5.0-ul-channel_6-trial-9-celsius-air,19.9,
10392.1,measure-aspirate-5.0-ul-channel_6-trial-9-humidity-air,52.5,
10392.4,measure-aspirate-5.0-ul-channel_6-trial-9-pascals-air,1000,
10392.7,measure-aspirate-5.0-ul-channel_6-trial-9-celsius-liquid,25,
10393.1,measure-aspirate-5.0-ul-channel_6-trial-9-grams-average,19.76714,
10393.4,measure-aspirate-5.0-ul-channel_6-trial-9-grams-cv,0,
10393.7,measure-aspirate-5.0-ul-channel_6-trial-9-grams-min,19.76714,
10394.1,measure-aspirate-5.0-ul-channel_6-trial-9-grams-max,19.76714,
10394.4,measure-aspirate-5.0-ul-channel_6-trial-9-samples-start-time,1780775775,
10394.7,measure-aspirate-5.0-ul-channel_6-trial-9-samples-duration,6.614678621,
10395.1,measure-aspirate-5.0-ul-channel_6-trial-9-samples-count,34,
10424.7,measure-dispense-5.0-ul-channel_6-trial-9-celsius-pipette,24.19088745,
10425.1,measure-dispense-5.0-ul-channel_6-trial-9-humidity-pipette,42.14083862,
10425.4,measure-dispense-5.0-ul-channel_6-trial-9-celsius-air,19.9,
10425.7,measure-dispense-5.0-ul-channel_6-trial-9-humidity-air,53.1,
10426,measure-dispense-5.0-ul-channel_6-trial-9-pascals-air,1000,
10426.4,measure-dispense-5.0-ul-channel_6-trial-9-celsius-liquid,25,
10426.7,measure-dispense-5.0-ul-channel_6-trial-9-grams-average,19.77220553,
10427,measure-dispense-5.0-ul-channel_6-trial-9-grams-cv,2.54E-07,
10427.3,measure-dispense-5.0-ul-channel_6-trial-9-grams-min,19.7722,
10427.7,measure-dispense-5.0-ul-channel_6-trial-9-grams-max,19.77221,
10428,measure-dispense-5.0-ul-channel_6-trial-9-samples-start-time,1780775806,
10428.3,measure-dispense-5.0-ul-channel_6-trial-9-samples-duration,9.766956806,
10428.6,measure-dispense-5.0-ul-channel_6-trial-9-samples-count,47,
10492.1,measure-init-5.0-ul-channel_6-trial-10-celsius-pipette,24.16952515,
10492.4,measure-init-5.0-ul-channel_6-trial-10-humidity-pipette,42.11032104,
10492.7,measure-init-5.0-ul-channel_6-trial-10-celsius-air,19.9,
10493.1,measure-init-5.0-ul-channel_6-trial-10-humidity-air,52.4,
10493.4,measure-init-5.0-ul-channel_6-trial-10-pascals-air,1000,
10493.7,measure-init-5.0-ul-channel_6-trial-10-celsius-liquid,25,
10494,measure-init-5.0-ul-channel_6-trial-10-grams-average,19.77216,
10494.3,measure-init-5.0-ul-channel_6-trial-10-grams-cv,0,
10494.7,measure-init-5.0-ul-channel_6-trial-10-grams-min,19.77216,
10495,measure-init-5.0-ul-channel_6-trial-10-grams-max,19.77216,
10495.3,measure-init-5.0-ul-channel_6-trial-10-samples-start-time,1780775873,
10495.6,measure-init-5.0-ul-channel_6-trial-10-samples-duration,9.775583744,
10496,measure-init-5.0-ul-channel_6-trial-10-samples-count,50,
10527.5,measure-aspirate-5.0-ul-channel_6-trial-10-celsius-pipette,24.15083313,
10527.8,measure-aspirate-5.0-ul-channel_6-trial-10-humidity-pipette,41.58692932,
10528.1,measure-aspirate-5.0-ul-channel_6-trial-10-celsius-air,19.9,
10528.4,measure-aspirate-5.0-ul-channel_6-trial-10-humidity-air,51.9,
10528.8,measure-aspirate-5.0-ul-channel_6-trial-10-pascals-air,1000,
10529.1,measure-aspirate-5.0-ul-channel_6-trial-10-celsius-liquid,25,
10529.4,measure-aspirate-5.0-ul-channel_6-trial-10-grams-average,19.76673919,
10529.8,measure-aspirate-5.0-ul-channel_6-trial-10-grams-cv,1.40E-07,
10530.1,measure-aspirate-5.0-ul-channel_6-trial-10-grams-min,19.76673,
10530.4,measure-aspirate-5.0-ul-channel_6-trial-10-grams-max,19.76674,
10530.7,measure-aspirate-5.0-ul-channel_6-trial-10-samples-start-time,1780775910,
10531.1,measure-aspirate-5.0-ul-channel_6-trial-10-samples-duration,7.753526211,
10531.4,measure-aspirate-5.0-ul-channel_6-trial-10-samples-count,37,
10561,measure-dispense-5.0-ul-channel_6-trial-10-celsius-pipette,24.16952515,
10561.3,measure-dispense-5.0-ul-channel_6-trial-10-humidity-pipette,41.1108551,
10561.6,measure-dispense-5.0-ul-channel_6-trial-10-celsius-air,19.9,
10562,measure-dispense-5.0-ul-channel_6-trial-10-humidity-air,51.8,
10562.3,measure-dispense-5.0-ul-channel_6-trial-10-pascals-air,1000,
10562.6,measure-dispense-5.0-ul-channel_6-trial-10-celsius-liquid,25,
10562.9,measure-dispense-5.0-ul-channel_6-trial-10-grams-average,19.771849,
10563.3,measure-dispense-5.0-ul-channel_6-trial-10-grams-cv,1.92E-07,
10563.6,measure-dispense-5.0-ul-channel_6-trial-10-grams-min,19.77183,
10563.9,measure-dispense-5.0-ul-channel_6-trial-10-grams-max,19.77185,
10564.2,measure-dispense-5.0-ul-channel_6-trial-10-samples-start-time,1780775942,
10564.6,measure-dispense-5.0-ul-channel_6-trial-10-samples-duration,9.201218605,
10564.9,measure-dispense-5.0-ul-channel_6-trial-10-samples-count,40,
7913.9,measure-init-5.0-ul-channel_7-trial-1-celsius-pipette,24.04402161,
7914.2,measure-init-5.0-ul-channel_7-trial-1-humidity-pipette,42.6413269,
7914.5,measure-init-5.0-ul-channel_7-trial-1-celsius-air,19.9,
7914.8,measure-init-5.0-ul-channel_7-trial-1-humidity-air,53.3,
7915.1,measure-init-5.0-ul-channel_7-trial-1-pascals-air,1000,
7915.4,measure-init-5.0-ul-channel_7-trial-1-celsius-liquid,25,
7915.7,measure-init-5.0-ul-channel_7-trial-1-grams-average,19.7788786,
7916,measure-init-5.0-ul-channel_7-trial-1-grams-cv,3.23E-07,
7916.4,measure-init-5.0-ul-channel_7-trial-1-grams-min,19.77887,
7916.7,measure-init-5.0-ul-channel_7-trial-1-grams-max,19.77889,
7917,measure-init-5.0-ul-channel_7-trial-1-samples-start-time,1780773295,
7917.3,measure-init-5.0-ul-channel_7-trial-1-samples-duration,9.76943779,
7917.6,measure-init-5.0-ul-channel_7-trial-1-samples-count,50,
7948.7,measure-aspirate-5.0-ul-channel_7-trial-1-celsius-pipette,24.06538391,
7949,measure-aspirate-5.0-ul-channel_7-trial-1-humidity-pipette,42.88548279,
7949.3,measure-aspirate-5.0-ul-channel_7-trial-1-celsius-air,19.9,
7949.6,measure-aspirate-5.0-ul-channel_7-trial-1-humidity-air,52.9,
7949.9,measure-aspirate-5.0-ul-channel_7-trial-1-pascals-air,1000,
7950.2,measure-aspirate-5.0-ul-channel_7-trial-1-celsius-liquid,25,
7950.5,measure-aspirate-5.0-ul-channel_7-trial-1-grams-average,19.77341,
7950.9,measure-aspirate-5.0-ul-channel_7-trial-1-grams-cv,0,
7951.2,measure-aspirate-5.0-ul-channel_7-trial-1-grams-min,19.77341,
7951.5,measure-aspirate-5.0-ul-channel_7-trial-1-grams-max,19.77341,
7951.8,measure-aspirate-5.0-ul-channel_7-trial-1-samples-start-time,1780773333,
7952.1,measure-aspirate-5.0-ul-channel_7-trial-1-samples-duration,6.205726147,
7952.4,measure-aspirate-5.0-ul-channel_7-trial-1-samples-count,32,
7981.7,measure-dispense-5.0-ul-channel_7-trial-1-celsius-pipette,24.04402161,
7982,measure-dispense-5.0-ul-channel_7-trial-1-humidity-pipette,42.36972046,
7982.4,measure-dispense-5.0-ul-channel_7-trial-1-celsius-air,19.9,
7982.7,measure-dispense-5.0-ul-channel_7-trial-1-humidity-air,52.4,
7983,measure-dispense-5.0-ul-channel_7-trial-1-pascals-air,1000,
7983.3,measure-dispense-5.0-ul-channel_7-trial-1-celsius-liquid,25,
7983.6,measure-dispense-5.0-ul-channel_7-trial-1-grams-average,19.77846632,
7983.9,measure-dispense-5.0-ul-channel_7-trial-1-grams-cv,5.57E-07,
7984.2,measure-dispense-5.0-ul-channel_7-trial-1-grams-min,19.77843,
7984.5,measure-dispense-5.0-ul-channel_7-trial-1-grams-max,19.77847,
7984.9,measure-dispense-5.0-ul-channel_7-trial-1-samples-start-time,1780773363,
7985.2,measure-dispense-5.0-ul-channel_7-trial-1-samples-duration,9.171926498,
7985.5,measure-dispense-5.0-ul-channel_7-trial-1-samples-count,38,
8048.6,measure-init-5.0-ul-channel_7-trial-2-celsius-pipette,24.04402161,
8048.9,measure-init-5.0-ul-channel_7-trial-2-humidity-pipette,41.91348267,
8049.2,measure-init-5.0-ul-channel_7-trial-2-celsius-air,19.9,
8049.6,measure-init-5.0-ul-channel_7-trial-2-humidity-air,52,
8049.9,measure-init-5.0-ul-channel_7-trial-2-pascals-air,1000,
8050.2,measure-init-5.0-ul-channel_7-trial-2-celsius-liquid,25,
8050.5,measure-init-5.0-ul-channel_7-trial-2-grams-average,19.77847,
8050.8,measure-init-5.0-ul-channel_7-trial-2-grams-cv,0,
8051.2,measure-init-5.0-ul-channel_7-trial-2-grams-min,19.77847,
8051.5,measure-init-5.0-ul-channel_7-trial-2-grams-max,19.77847,
8051.8,measure-init-5.0-ul-channel_7-trial-2-samples-start-time,1780773429,
8052.1,measure-init-5.0-ul-channel_7-trial-2-samples-duration,9.777400732,
8052.4,measure-init-5.0-ul-channel_7-trial-2-samples-count,50,
8083.5,measure-aspirate-5.0-ul-channel_7-trial-2-celsius-pipette,24.08674622,
8083.8,measure-aspirate-5.0-ul-channel_7-trial-2-humidity-pipette,41.78529358,
8084.1,measure-aspirate-5.0-ul-channel_7-trial-2-celsius-air,19.9,
8084.4,measure-aspirate-5.0-ul-channel_7-trial-2-humidity-air,52.5,
8084.7,measure-aspirate-5.0-ul-channel_7-trial-2-pascals-air,1000,
8085,measure-aspirate-5.0-ul-channel_7-trial-2-celsius-liquid,25,
8085.3,measure-aspirate-5.0-ul-channel_7-trial-2-grams-average,19.77298475,
8085.6,measure-aspirate-5.0-ul-channel_7-trial-2-grams-cv,2.56E-07,
8085.9,measure-aspirate-5.0-ul-channel_7-trial-2-grams-min,19.77298,
8086.3,measure-aspirate-5.0-ul-channel_7-trial-2-grams-max,19.77299,
8086.6,measure-aspirate-5.0-ul-channel_7-trial-2-samples-start-time,1780773466,
8086.9,measure-aspirate-5.0-ul-channel_7-trial-2-samples-duration,7.761372328,
8087.2,measure-aspirate-5.0-ul-channel_7-trial-2-samples-count,40,
8116.6,measure-dispense-5.0-ul-channel_7-trial-2-celsius-pipette,24.06538391,
8116.9,measure-dispense-5.0-ul-channel_7-trial-2-humidity-pipette,42.25375366,
8117.2,measure-dispense-5.0-ul-channel_7-trial-2-celsius-air,19.9,
8117.5,measure-dispense-5.0-ul-channel_7-trial-2-humidity-air,53,
8117.8,measure-dispense-5.0-ul-channel_7-trial-2-pascals-air,1000,
8118.1,measure-dispense-5.0-ul-channel_7-trial-2-celsius-liquid,25,
8118.4,measure-dispense-5.0-ul-channel_7-trial-2-grams-average,19.77811974,
8118.8,measure-dispense-5.0-ul-channel_7-trial-2-grams-cv,8.20E-08,
8119.1,measure-dispense-5.0-ul-channel_7-trial-2-grams-min,19.77811,
8119.4,measure-dispense-5.0-ul-channel_7-trial-2-grams-max,19.77812,
8119.7,measure-dispense-5.0-ul-channel_7-trial-2-samples-start-time,1780773498,
8120,measure-dispense-5.0-ul-channel_7-trial-2-samples-duration,8.797070265,
8120.3,measure-dispense-5.0-ul-channel_7-trial-2-samples-count,38,
8183.3,measure-init-5.0-ul-channel_7-trial-3-celsius-pipette,24.06538391,
8183.6,measure-init-5.0-ul-channel_7-trial-3-humidity-pipette,42.73898315,
8184,measure-init-5.0-ul-channel_7-trial-3-celsius-air,19.9,
8184.3,measure-init-5.0-ul-channel_7-trial-3-humidity-air,53.7,
8184.6,measure-init-5.0-ul-channel_7-trial-3-pascals-air,1000,
8184.9,measure-init-5.0-ul-channel_7-trial-3-celsius-liquid,25,
8185.2,measure-init-5.0-ul-channel_7-trial-3-grams-average,19.7780722,
8185.5,measure-init-5.0-ul-channel_7-trial-3-grams-cv,2.56E-07,
8185.8,measure-init-5.0-ul-channel_7-trial-3-grams-min,19.77806,
8186.2,measure-init-5.0-ul-channel_7-trial-3-grams-max,19.77808,
8186.5,measure-init-5.0-ul-channel_7-trial-3-samples-start-time,1780773564,
8186.8,measure-init-5.0-ul-channel_7-trial-3-samples-duration,9.796878576,
8187.1,measure-init-5.0-ul-channel_7-trial-3-samples-count,50,
8218.2,measure-aspirate-5.0-ul-channel_7-trial-3-celsius-pipette,24.08674622,
8218.5,measure-aspirate-5.0-ul-channel_7-trial-3-humidity-pipette,43.1235199,
8218.8,measure-aspirate-5.0-ul-channel_7-trial-3-celsius-air,19.9,
8219.1,measure-aspirate-5.0-ul-channel_7-trial-3-humidity-air,53.5,
8219.5,measure-aspirate-5.0-ul-channel_7-trial-3-pascals-air,1000,
8219.8,measure-aspirate-5.0-ul-channel_7-trial-3-celsius-liquid,25,
8220.1,measure-aspirate-5.0-ul-channel_7-trial-3-grams-average,19.77259486,
8220.4,measure-aspirate-5.0-ul-channel_7-trial-3-grams-cv,7.21E-07,
8220.7,measure-aspirate-5.0-ul-channel_7-trial-3-grams-min,19.77259,
8221,measure-aspirate-5.0-ul-channel_7-trial-3-grams-max,19.77264,
8221.3,measure-aspirate-5.0-ul-channel_7-trial-3-samples-start-time,1780773599,
8221.7,measure-aspirate-5.0-ul-channel_7-trial-3-samples-duration,9.589582205,
8222,measure-aspirate-5.0-ul-channel_7-trial-3-samples-count,37,
8251.4,measure-dispense-5.0-ul-channel_7-trial-3-celsius-pipette,24.08674622,
8251.7,measure-dispense-5.0-ul-channel_7-trial-3-humidity-pipette,42.79238892,
8252,measure-dispense-5.0-ul-channel_7-trial-3-celsius-air,19.9,
8252.3,measure-dispense-5.0-ul-channel_7-trial-3-humidity-air,53.1,
8252.6,measure-dispense-5.0-ul-channel_7-trial-3-pascals-air,1000,
8252.9,measure-dispense-5.0-ul-channel_7-trial-3-celsius-liquid,25,
8253.2,measure-dispense-5.0-ul-channel_7-trial-3-grams-average,19.77775829,
8253.5,measure-dispense-5.0-ul-channel_7-trial-3-grams-cv,1.93E-07,
8253.9,measure-dispense-5.0-ul-channel_7-trial-3-grams-min,19.77775,
8254.2,measure-dispense-5.0-ul-channel_7-trial-3-grams-max,19.77776,
8254.5,measure-dispense-5.0-ul-channel_7-trial-3-samples-start-time,1780773635,
8254.8,measure-dispense-5.0-ul-channel_7-trial-3-samples-duration,6.775794268,
8255.1,measure-dispense-5.0-ul-channel_7-trial-3-samples-count,35,
8318.1,measure-init-5.0-ul-channel_7-trial-4-celsius-pipette,24.08674622,
8318.4,measure-init-5.0-ul-channel_7-trial-4-humidity-pipette,42.43228149,
8318.7,measure-init-5.0-ul-channel_7-trial-4-celsius-air,19.9,
8319.1,measure-init-5.0-ul-channel_7-trial-4-humidity-air,52.3,
8319.4,measure-init-5.0-ul-channel_7-trial-4-pascals-air,1000,
8319.7,measure-init-5.0-ul-channel_7-trial-4-celsius-liquid,25,
8320,measure-init-5.0-ul-channel_7-trial-4-grams-average,19.777742,
8320.3,measure-init-5.0-ul-channel_7-trial-4-grams-cv,2.04E-07,
8320.6,measure-init-5.0-ul-channel_7-trial-4-grams-min,19.77774,
8321,measure-init-5.0-ul-channel_7-trial-4-grams-max,19.77775,
8321.3,measure-init-5.0-ul-channel_7-trial-4-samples-start-time,1780773699,
8321.6,measure-init-5.0-ul-channel_7-trial-4-samples-duration,9.817621469,
8321.9,measure-init-5.0-ul-channel_7-trial-4-samples-count,50,
8353,measure-aspirate-5.0-ul-channel_7-trial-4-celsius-pipette,24.08674622,
8353.3,measure-aspirate-5.0-ul-channel_7-trial-4-humidity-pipette,41.90280151,
8353.6,measure-aspirate-5.0-ul-channel_7-trial-4-celsius-air,19.9,
8353.9,measure-aspirate-5.0-ul-channel_7-trial-4-humidity-air,51.8,
8354.2,measure-aspirate-5.0-ul-channel_7-trial-4-pascals-air,1000,
8354.6,measure-aspirate-5.0-ul-channel_7-trial-4-celsius-liquid,25,
8354.9,measure-aspirate-5.0-ul-channel_7-trial-4-grams-average,19.77224417,
8355.2,measure-aspirate-5.0-ul-channel_7-trial-4-grams-cv,7.09E-07,
8355.5,measure-aspirate-5.0-ul-channel_7-trial-4-grams-min,19.77224,
8355.8,measure-aspirate-5.0-ul-channel_7-trial-4-grams-max,19.77229,
8356.1,measure-aspirate-5.0-ul-channel_7-trial-4-samples-start-time,1780773734,
8356.4,measure-aspirate-5.0-ul-channel_7-trial-4-samples-duration,9.60010767,
8356.7,measure-aspirate-5.0-ul-channel_7-trial-4-samples-count,36,
8386.1,measure-dispense-5.0-ul-channel_7-trial-4-celsius-pipette,24.08674622,
8386.4,measure-dispense-5.0-ul-channel_7-trial-4-humidity-pipette,41.44044495,
8386.7,measure-dispense-5.0-ul-channel_7-trial-4-celsius-air,19.9,
8387,measure-dispense-5.0-ul-channel_7-trial-4-humidity-air,51.5,
8387.4,measure-dispense-5.0-ul-channel_7-trial-4-pascals-air,1000,
8387.7,measure-dispense-5.0-ul-channel_7-trial-4-celsius-liquid,25,
8388,measure-dispense-5.0-ul-channel_7-trial-4-grams-average,19.77749,
8388.3,measure-dispense-5.0-ul-channel_7-trial-4-grams-cv,0,
8388.6,measure-dispense-5.0-ul-channel_7-trial-4-grams-min,19.77749,
8388.9,measure-dispense-5.0-ul-channel_7-trial-4-grams-max,19.77749,
8389.2,measure-dispense-5.0-ul-channel_7-trial-4-samples-start-time,1780773767,
8389.6,measure-dispense-5.0-ul-channel_7-trial-4-samples-duration,9.767985344,
8389.9,measure-dispense-5.0-ul-channel_7-trial-4-samples-count,50,
8453.3,measure-init-5.0-ul-channel_7-trial-5-celsius-pipette,24.06538391,
8453.7,measure-init-5.0-ul-channel_7-trial-5-humidity-pipette,41.3427887,
8454,measure-init-5.0-ul-channel_7-trial-5-celsius-air,19.9,
8454.3,measure-init-5.0-ul-channel_7-trial-5-humidity-air,52.4,
8454.6,measure-init-5.0-ul-channel_7-trial-5-pascals-air,1000,
8454.9,measure-init-5.0-ul-channel_7-trial-5-celsius-liquid,25,
8455.2,measure-init-5.0-ul-channel_7-trial-5-grams-average,19.7774402,
8455.5,measure-init-5.0-ul-channel_7-trial-5-grams-cv,7.15E-08,
8455.9,measure-init-5.0-ul-channel_7-trial-5-grams-min,19.77744,
8456.2,measure-init-5.0-ul-channel_7-trial-5-grams-max,19.77745,
8456.5,measure-init-5.0-ul-channel_7-trial-5-samples-start-time,1780773834,
8456.8,measure-init-5.0-ul-channel_7-trial-5-samples-duration,9.819664717,
8457.1,measure-init-5.0-ul-channel_7-trial-5-samples-count,50,
8488.3,measure-aspirate-5.0-ul-channel_7-trial-5-celsius-pipette,24.10810852,
8488.6,measure-aspirate-5.0-ul-channel_7-trial-5-humidity-pipette,42.13320923,
8488.9,measure-aspirate-5.0-ul-channel_7-trial-5-celsius-air,19.9,
8489.2,measure-aspirate-5.0-ul-channel_7-trial-5-humidity-air,52.9,
8489.6,measure-aspirate-5.0-ul-channel_7-trial-5-pascals-air,1000,
8489.9,measure-aspirate-5.0-ul-channel_7-trial-5-celsius-liquid,25,
8490.2,measure-aspirate-5.0-ul-channel_7-trial-5-grams-average,19.77196114,
8490.5,measure-aspirate-5.0-ul-channel_7-trial-5-grams-cv,3.42E-07,
8490.8,measure-aspirate-5.0-ul-channel_7-trial-5-grams-min,19.77196,
8491.1,measure-aspirate-5.0-ul-channel_7-trial-5-grams-max,19.772,
8491.4,measure-aspirate-5.0-ul-channel_7-trial-5-samples-start-time,1780773869,
8491.7,measure-aspirate-5.0-ul-channel_7-trial-5-samples-duration,9.606230259,
8492.1,measure-aspirate-5.0-ul-channel_7-trial-5-samples-count,35,
8521.5,measure-dispense-5.0-ul-channel_7-trial-5-celsius-pipette,24.12947083,
8521.8,measure-dispense-5.0-ul-channel_7-trial-5-humidity-pipette,42.32699585,
8522.1,measure-dispense-5.0-ul-channel_7-trial-5-celsius-air,19.9,
