copy,copy,copy,copy
19088.1,measure-init-50.0-ul-channel_2-trial-4-grams-average,16.53195376,
19088.4,measure-init-50.0-ul-channel_2-trial-4-grams-cv,2.39E-07,
19088.8,measure-init-50.0-ul-channel_2-trial-4-grams-min,1.65E+01,
19089.1,measure-init-50.0-ul-channel_2-trial-4-grams-max,1.65E+01,
19089.5,measure-init-50.0-ul-channel_2-trial-4-samples-start-time,1780526533,
19089.8,measure-init-50.0-ul-channel_2-trial-4-samples-duration,9.795260191,
19090.2,measure-init-50.0-ul-channel_2-trial-4-samples-count,50,
19125.9,measure-aspirate-50.0-ul-channel_2-trial-4-celsius-pipette,2.53E+01,
19126.3,measure-aspirate-50.0-ul-channel_2-trial-4-humidity-pipette,41.26344299,
19126.6,measure-aspirate-50.0-ul-channel_2-trial-4-celsius-air,2.07E+01,
19126.9,measure-aspirate-50.0-ul-channel_2-trial-4-humidity-air,4.98E+01,
19127.3,measure-aspirate-50.0-ul-channel_2-trial-4-pascals-air,1000,
19127.6,measure-aspirate-50.0-ul-channel_2-trial-4-celsius-liquid,25,
19128,measure-aspirate-50.0-ul-channel_2-trial-4-grams-average,16.481665,
19128.3,measure-aspirate-50.0-ul-channel_2-trial-4-grams-cv,6.13E-08,
19128.7,measure-aspirate-50.0-ul-channel_2-trial-4-grams-min,1.65E+01,
19129,measure-aspirate-50.0-ul-channel_2-trial-4-grams-max,1.65E+01,
19129.4,measure-aspirate-50.0-ul-channel_2-trial-4-samples-start-time,1780526573,
19129.7,measure-aspirate-50.0-ul-channel_2-trial-4-samples-duration,9.828023911,
19130.1,measure-aspirate-50.0-ul-channel_2-trial-4-samples-count,50,
19163.2,measure-dispense-50.0-ul-channel_2-trial-4-celsius-pipette,2.53E+01,
19163.5,measure-dispense-50.0-ul-channel_2-trial-4-humidity-pipette,41.40534973,
19163.9,measure-dispense-50.0-ul-channel_2-trial-4-celsius-air,2.07E+01,
19164.2,measure-dispense-50.0-ul-channel_2-trial-4-humidity-air,4.98E+01,
19164.6,measure-dispense-50.0-ul-channel_2-trial-4-pascals-air,1000,
19164.9,measure-dispense-50.0-ul-channel_2-trial-4-celsius-liquid,25,
19165.3,measure-dispense-50.0-ul-channel_2-trial-4-grams-average,16.531777,
19165.6,measure-dispense-50.0-ul-channel_2-trial-4-grams-cv,1.30E-07,
19166,measure-dispense-50.0-ul-channel_2-trial-4-grams-min,1.65E+01,
19166.3,measure-dispense-50.0-ul-channel_2-trial-4-grams-max,1.65E+01,
19166.7,measure-dispense-50.0-ul-channel_2-trial-4-samples-start-time,1780526610,
19167,measure-dispense-50.0-ul-channel_2-trial-4-samples-duration,9.779428482,
19167.4,measure-dispense-50.0-ul-channel_2-trial-4-samples-count,5.00E+01,
19236.5,measure-init-50.0-ul-channel_2-trial-5-celsius-pipette,2.53E+01,
19236.9,measure-init-50.0-ul-channel_2-trial-5-humidity-pipette,41.34584045,
19237.2,measure-init-50.0-ul-channel_2-trial-5-celsius-air,2.07E+01,
19237.6,measure-init-50.0-ul-channel_2-trial-5-humidity-air,4.95E+01,
19237.9,measure-init-50.0-ul-channel_2-trial-5-pascals-air,1000,
19238.3,measure-init-50.0-ul-channel_2-trial-5-celsius-liquid,25,
19238.6,measure-init-50.0-ul-channel_2-trial-5-grams-average,16.53167608,
19239,measure-init-50.0-ul-channel_2-trial-5-grams-cv,2.25E-07,
19239.3,measure-init-50.0-ul-channel_2-trial-5-grams-min,1.65E+01,
19239.7,measure-init-50.0-ul-channel_2-trial-5-grams-max,1.65E+01,
19240,measure-init-50.0-ul-channel_2-trial-5-samples-start-time,1780526683,
19240.3,measure-init-50.0-ul-channel_2-trial-5-samples-duration,9.827513933,
19240.7,measure-init-50.0-ul-channel_2-trial-5-samples-count,50,
19276.3,measure-aspirate-50.0-ul-channel_2-trial-5-celsius-pipette,2.53E+01,
19276.7,measure-aspirate-50.0-ul-channel_2-trial-5-humidity-pipette,41.11238098,
19277,measure-aspirate-50.0-ul-channel_2-trial-5-celsius-air,2.07E+01,
19277.4,measure-aspirate-50.0-ul-channel_2-trial-5-humidity-air,4.92E+01,
19277.7,measure-aspirate-50.0-ul-channel_2-trial-5-pascals-air,1000,
19278.1,measure-aspirate-50.0-ul-channel_2-trial-5-celsius-liquid,25,
19278.4,measure-aspirate-50.0-ul-channel_2-trial-5-grams-average,16.48140869,
19278.8,measure-aspirate-50.0-ul-channel_2-trial-5-grams-cv,1.96E-07,
19279.1,measure-aspirate-50.0-ul-channel_2-trial-5-grams-min,1.65E+01,
19279.5,measure-aspirate-50.0-ul-channel_2-trial-5-grams-max,1.65E+01,
19279.8,measure-aspirate-50.0-ul-channel_2-trial-5-samples-start-time,1780526723,
19280.1,measure-aspirate-50.0-ul-channel_2-trial-5-samples-duration,9.619168043,
19280.5,measure-aspirate-50.0-ul-channel_2-trial-5-samples-count,4.90E+01,
19313.6,measure-dispense-50.0-ul-channel_2-trial-5-celsius-pipette,2.53E+01,
19314,measure-dispense-50.0-ul-channel_2-trial-5-humidity-pipette,40.75378418,
19314.4,measure-dispense-50.0-ul-channel_2-trial-5-celsius-air,2.07E+01,
19314.7,measure-dispense-50.0-ul-channel_2-trial-5-humidity-air,4.89E+01,
19315.1,measure-dispense-50.0-ul-channel_2-trial-5-pascals-air,1000,
19315.4,measure-dispense-50.0-ul-channel_2-trial-5-celsius-liquid,25,
19315.8,measure-dispense-50.0-ul-channel_2-trial-5-grams-average,16.53148832,
19316.1,measure-dispense-50.0-ul-channel_2-trial-5-grams-cv,1.25E-07,
19316.5,measure-dispense-50.0-ul-channel_2-trial-5-grams-min,1.65E+01,
19316.8,measure-dispense-50.0-ul-channel_2-trial-5-grams-max,1.65E+01,
19317.2,measure-dispense-50.0-ul-channel_2-trial-5-samples-start-time,1780526761,
19317.5,measure-dispense-50.0-ul-channel_2-trial-5-samples-duration,9.812089682,
19317.9,measure-dispense-50.0-ul-channel_2-trial-5-samples-count,5.00E+01,
19387.4,measure-init-50.0-ul-channel_2-trial-6-celsius-pipette,2.53E+01,
19387.7,measure-init-50.0-ul-channel_2-trial-6-humidity-pipette,40.45013428,
19388.1,measure-init-50.0-ul-channel_2-trial-6-celsius-air,2.07E+01,
19388.4,measure-init-50.0-ul-channel_2-trial-6-humidity-air,4.84E+01,
19388.8,measure-init-50.0-ul-channel_2-trial-6-pascals-air,1000,
19389.1,measure-init-50.0-ul-channel_2-trial-6-celsius-liquid,25,
19389.5,measure-init-50.0-ul-channel_2-trial-6-grams-average,16.53138584,
19389.8,measure-init-50.0-ul-channel_2-trial-6-grams-cv,2.17E-07,
19390.2,measure-init-50.0-ul-channel_2-trial-6-grams-min,1.65E+01,
19390.6,measure-init-50.0-ul-channel_2-trial-6-grams-max,1.65E+01,
19390.9,measure-init-50.0-ul-channel_2-trial-6-samples-start-time,1780526834,
19391.3,measure-init-50.0-ul-channel_2-trial-6-samples-duration,9.747607231,
19391.6,measure-init-50.0-ul-channel_2-trial-6-samples-count,50,
19427.4,measure-aspirate-50.0-ul-channel_2-trial-6-celsius-pipette,2.53E+01,
19427.8,measure-aspirate-50.0-ul-channel_2-trial-6-humidity-pipette,40.14648438,
19428.1,measure-aspirate-50.0-ul-channel_2-trial-6-celsius-air,2.07E+01,
19428.5,measure-aspirate-50.0-ul-channel_2-trial-6-humidity-air,4.87E+01,
19428.8,measure-aspirate-50.0-ul-channel_2-trial-6-pascals-air,1000,
19429.2,measure-aspirate-50.0-ul-channel_2-trial-6-celsius-liquid,25,
19429.5,measure-aspirate-50.0-ul-channel_2-trial-6-grams-average,16.48113356,
19429.9,measure-aspirate-50.0-ul-channel_2-trial-6-grams-cv,8.59E-08,
19430.2,measure-aspirate-50.0-ul-channel_2-trial-6-grams-min,1.65E+01,
19430.6,measure-aspirate-50.0-ul-channel_2-trial-6-grams-max,1.65E+01,
19430.9,measure-aspirate-50.0-ul-channel_2-trial-6-samples-start-time,1780526874,
19431.3,measure-aspirate-50.0-ul-channel_2-trial-6-samples-duration,9.779329777,
19431.6,measure-aspirate-50.0-ul-channel_2-trial-6-samples-count,5.00E+01,
19464.7,measure-dispense-50.0-ul-channel_2-trial-6-celsius-pipette,2.53E+01,
19465.1,measure-dispense-50.0-ul-channel_2-trial-6-humidity-pipette,40.37994385,
19465.4,measure-dispense-50.0-ul-channel_2-trial-6-celsius-air,2.07E+01,
19465.8,measure-dispense-50.0-ul-channel_2-trial-6-humidity-air,4.90E+01,
19466.1,measure-dispense-50.0-ul-channel_2-trial-6-pascals-air,1000,
19466.5,measure-dispense-50.0-ul-channel_2-trial-6-celsius-liquid,25,
19466.8,measure-dispense-50.0-ul-channel_2-trial-6-grams-average,16.5312048,
19467.2,measure-dispense-50.0-ul-channel_2-trial-6-grams-cv,1.25E-07,
19467.5,measure-dispense-50.0-ul-channel_2-trial-6-grams-min,1.65E+01,
19467.9,measure-dispense-50.0-ul-channel_2-trial-6-grams-max,1.65E+01,
19468.2,measure-dispense-50.0-ul-channel_2-trial-6-samples-start-time,1780526912,
19468.6,measure-dispense-50.0-ul-channel_2-trial-6-samples-duration,9.79701972,
19468.9,measure-dispense-50.0-ul-channel_2-trial-6-samples-count,5.00E+01,
19538.5,measure-init-50.0-ul-channel_2-trial-7-celsius-pipette,2.53E+01,
19538.8,measure-init-50.0-ul-channel_2-trial-7-humidity-pipette,40.85449219,
19539.2,measure-init-50.0-ul-channel_2-trial-7-celsius-air,2.07E+01,
19539.5,measure-init-50.0-ul-channel_2-trial-7-humidity-air,4.94E+01,
19539.8,measure-init-50.0-ul-channel_2-trial-7-pascals-air,1000,
19540.2,measure-init-50.0-ul-channel_2-trial-7-celsius-liquid,25,
19540.5,measure-init-50.0-ul-channel_2-trial-7-grams-average,16.53110244,
19540.9,measure-init-50.0-ul-channel_2-trial-7-grams-cv,2.26E-07,
19541.2,measure-init-50.0-ul-channel_2-trial-7-grams-min,1.65E+01,
19541.6,measure-init-50.0-ul-channel_2-trial-7-grams-max,1.65E+01,
19541.9,measure-init-50.0-ul-channel_2-trial-7-samples-start-time,1780526985,
19542.3,measure-init-50.0-ul-channel_2-trial-7-samples-duration,9.812137842,
19542.6,measure-init-50.0-ul-channel_2-trial-7-samples-count,50,
19578.3,measure-aspirate-50.0-ul-channel_2-trial-7-celsius-pipette,2.53E+01,
19578.7,measure-aspirate-50.0-ul-channel_2-trial-7-humidity-pipette,41.04524231,
19579,measure-aspirate-50.0-ul-channel_2-trial-7-celsius-air,2.07E+01,
19579.4,measure-aspirate-50.0-ul-channel_2-trial-7-humidity-air,4.92E+01,
19579.7,measure-aspirate-50.0-ul-channel_2-trial-7-pascals-air,1000,
19580.1,measure-aspirate-50.0-ul-channel_2-trial-7-celsius-liquid,25,
19580.4,measure-aspirate-50.0-ul-channel_2-trial-7-grams-average,16.48081286,
19580.8,measure-aspirate-50.0-ul-channel_2-trial-7-grams-cv,1.29E-07,
19581.1,measure-aspirate-50.0-ul-channel_2-trial-7-grams-min,1.65E+01,
19581.5,measure-aspirate-50.0-ul-channel_2-trial-7-grams-max,1.65E+01,
19581.8,measure-aspirate-50.0-ul-channel_2-trial-7-samples-start-time,1780527025,
19582.2,measure-aspirate-50.0-ul-channel_2-trial-7-samples-duration,9.971928835,
19582.5,measure-aspirate-50.0-ul-channel_2-trial-7-samples-count,5.10E+01,
19615.7,measure-dispense-50.0-ul-channel_2-trial-7-celsius-pipette,2.53E+01,
19616,measure-dispense-50.0-ul-channel_2-trial-7-humidity-pipette,40.82244873,
19616.4,measure-dispense-50.0-ul-channel_2-trial-7-celsius-air,2.07E+01,
19616.7,measure-dispense-50.0-ul-channel_2-trial-7-humidity-air,4.90E+01,
19617.1,measure-dispense-50.0-ul-channel_2-trial-7-pascals-air,1000,
19617.4,measure-dispense-50.0-ul-channel_2-trial-7-celsius-liquid,25,
19617.8,measure-dispense-50.0-ul-channel_2-trial-7-grams-average,16.530868,
19618.1,measure-dispense-50.0-ul-channel_2-trial-7-grams-cv,1.78E-07,
19618.5,measure-dispense-50.0-ul-channel_2-trial-7-grams-min,1.65E+01,
19618.8,measure-dispense-50.0-ul-channel_2-trial-7-grams-max,1.65E+01,
19619.2,measure-dispense-50.0-ul-channel_2-trial-7-samples-start-time,1780527063,
19619.5,measure-dispense-50.0-ul-channel_2-trial-7-samples-duration,9.780142069,
19619.9,measure-dispense-50.0-ul-channel_2-trial-7-samples-count,5.00E+01,
19689.6,measure-init-50.0-ul-channel_2-trial-8-celsius-pipette,2.53E+01,
19690,measure-init-50.0-ul-channel_2-trial-8-humidity-pipette,40.60424805,
19690.3,measure-init-50.0-ul-channel_2-trial-8-celsius-air,2.07E+01,
19690.7,measure-init-50.0-ul-channel_2-trial-8-humidity-air,4.91E+01,
19691,measure-init-50.0-ul-channel_2-trial-8-pascals-air,1000,
19691.4,measure-init-50.0-ul-channel_2-trial-8-celsius-liquid,25,
19691.8,measure-init-50.0-ul-channel_2-trial-8-grams-average,16.53076824,
19692.1,measure-init-50.0-ul-channel_2-trial-8-grams-cv,2.19E-07,
19692.5,measure-init-50.0-ul-channel_2-trial-8-grams-min,1.65E+01,
19692.8,measure-init-50.0-ul-channel_2-trial-8-grams-max,1.65E+01,
19693.2,measure-init-50.0-ul-channel_2-trial-8-samples-start-time,1780527137,
19693.5,measure-init-50.0-ul-channel_2-trial-8-samples-duration,9.780149937,
19693.9,measure-init-50.0-ul-channel_2-trial-8-samples-count,5.00E+01,
19729.6,measure-aspirate-50.0-ul-channel_2-trial-8-celsius-pipette,2.53E+01,
19730,measure-aspirate-50.0-ul-channel_2-trial-8-humidity-pipette,40.62408447,
19730.3,measure-aspirate-50.0-ul-channel_2-trial-8-celsius-air,2.07E+01,
19730.7,measure-aspirate-50.0-ul-channel_2-trial-8-humidity-air,4.93E+01,
19731,measure-aspirate-50.0-ul-channel_2-trial-8-pascals-air,1000,
19731.4,measure-aspirate-50.0-ul-channel_2-trial-8-celsius-liquid,25,
19731.7,measure-aspirate-50.0-ul-channel_2-trial-8-grams-average,16.48047716,
19732.1,measure-aspirate-50.0-ul-channel_2-trial-8-grams-cv,8.87E-08,
19732.4,measure-aspirate-50.0-ul-channel_2-trial-8-grams-min,1.65E+01,
19732.8,measure-aspirate-50.0-ul-channel_2-trial-8-grams-max,1.65E+01,
19733.1,measure-aspirate-50.0-ul-channel_2-trial-8-samples-start-time,1780527177,
19733.5,measure-aspirate-50.0-ul-channel_2-trial-8-samples-duration,9.764156818,
19733.9,measure-aspirate-50.0-ul-channel_2-trial-8-samples-count,5.00E+01,
19767.1,measure-dispense-50.0-ul-channel_2-trial-8-celsius-pipette,2.53E+01,
19767.4,measure-dispense-50.0-ul-channel_2-trial-8-humidity-pipette,40.9521637,
19767.8,measure-dispense-50.0-ul-channel_2-trial-8-celsius-air,2.07E+01,
19768.1,measure-dispense-50.0-ul-channel_2-trial-8-humidity-air,4.94E+01,
19768.5,measure-dispense-50.0-ul-channel_2-trial-8-pascals-air,1000,
19768.8,measure-dispense-50.0-ul-channel_2-trial-8-celsius-liquid,25,
19769.2,measure-dispense-50.0-ul-channel_2-trial-8-grams-average,16.53062296,
19769.5,measure-dispense-50.0-ul-channel_2-trial-8-grams-cv,1.57E-07,
19769.9,measure-dispense-50.0-ul-channel_2-trial-8-grams-min,1.65E+01,
19770.2,measure-dispense-50.0-ul-channel_2-trial-8-grams-max,1.65E+01,
19770.6,measure-dispense-50.0-ul-channel_2-trial-8-samples-start-time,1780527214,
19770.9,measure-dispense-50.0-ul-channel_2-trial-8-samples-duration,9.79662919,
19771.3,measure-dispense-50.0-ul-channel_2-trial-8-samples-count,50,
19841.3,measure-init-50.0-ul-channel_2-trial-9-celsius-pipette,2.53E+01,
19841.6,measure-init-50.0-ul-channel_2-trial-9-humidity-pipette,41.11238098,
19842,measure-init-50.0-ul-channel_2-trial-9-celsius-air,2.07E+01,
19842.3,measure-init-50.0-ul-channel_2-trial-9-humidity-air,4.94E+01,
19842.7,measure-init-50.0-ul-channel_2-trial-9-pascals-air,1000,
19843,measure-init-50.0-ul-channel_2-trial-9-celsius-liquid,25,
19843.4,measure-init-50.0-ul-channel_2-trial-9-grams-average,16.53051932,
19843.7,measure-init-50.0-ul-channel_2-trial-9-grams-cv,1.84E-07,
19844.1,measure-init-50.0-ul-channel_2-trial-9-grams-min,1.65E+01,
19844.4,measure-init-50.0-ul-channel_2-trial-9-grams-max,1.65E+01,
19844.8,measure-init-50.0-ul-channel_2-trial-9-samples-start-time,1780527288,
19845.2,measure-init-50.0-ul-channel_2-trial-9-samples-duration,9.79630065,
19845.5,measure-init-50.0-ul-channel_2-trial-9-samples-count,50,
19881.3,measure-aspirate-50.0-ul-channel_2-trial-9-celsius-pipette,2.53E+01,
19881.7,measure-aspirate-50.0-ul-channel_2-trial-9-humidity-pipette,41.06507874,
19882,measure-aspirate-50.0-ul-channel_2-trial-9-celsius-air,2.07E+01,
19882.4,measure-aspirate-50.0-ul-channel_2-trial-9-humidity-air,4.92E+01,
19882.7,measure-aspirate-50.0-ul-channel_2-trial-9-pascals-air,1000,
19883.1,measure-aspirate-50.0-ul-channel_2-trial-9-celsius-liquid,25,
19883.4,measure-aspirate-50.0-ul-channel_2-trial-9-grams-average,16.48023176,
19883.8,measure-aspirate-50.0-ul-channel_2-trial-9-grams-cv,1.44E-07,
19884.1,measure-aspirate-50.0-ul-channel_2-trial-9-grams-min,1.65E+01,
19884.5,measure-aspirate-50.0-ul-channel_2-trial-9-grams-max,1.65E+01,
19884.8,measure-aspirate-50.0-ul-channel_2-trial-9-samples-start-time,1780527328,
19885.2,measure-aspirate-50.0-ul-channel_2-trial-9-samples-duration,9.859580278,
19885.5,measure-aspirate-50.0-ul-channel_2-trial-9-samples-count,50,
19918.8,measure-dispense-50.0-ul-channel_2-trial-9-celsius-pipette,2.53E+01,
19919.2,measure-dispense-50.0-ul-channel_2-trial-9-humidity-pipette,40.74615479,
19919.5,measure-dispense-50.0-ul-channel_2-trial-9-celsius-air,2.07E+01,
19919.9,measure-dispense-50.0-ul-channel_2-trial-9-humidity-air,4.90E+01,
19920.2,measure-dispense-50.0-ul-channel_2-trial-9-pascals-air,1000,
19920.6,measure-dispense-50.0-ul-channel_2-trial-9-celsius-liquid,25,
19920.9,measure-dispense-50.0-ul-channel_2-trial-9-grams-average,16.53030069,
19921.3,measure-dispense-50.0-ul-channel_2-trial-9-grams-cv,2.57E-07,
19921.6,measure-dispense-50.0-ul-channel_2-trial-9-grams-min,1.65E+01,
19922,measure-dispense-50.0-ul-channel_2-trial-9-grams-max,1.65E+01,
19922.3,measure-dispense-50.0-ul-channel_2-trial-9-samples-start-time,1780527366,
19922.7,measure-dispense-50.0-ul-channel_2-trial-9-samples-duration,9.587126017,
19923,measure-dispense-50.0-ul-channel_2-trial-9-samples-count,4.90E+01,
19993.2,measure-init-50.0-ul-channel_2-trial-10-celsius-pipette,2.53E+01,
19993.6,measure-init-50.0-ul-channel_2-trial-10-humidity-pipette,40.52490234,
19993.9,measure-init-50.0-ul-channel_2-trial-10-celsius-air,2.07E+01,
19994.3,measure-init-50.0-ul-channel_2-trial-10-humidity-air,4.85E+01,
19994.6,measure-init-50.0-ul-channel_2-trial-10-pascals-air,1000,
19995,measure-init-50.0-ul-channel_2-trial-10-celsius-liquid,25,
19995.3,measure-init-50.0-ul-channel_2-trial-10-grams-average,16.53019288,
19995.7,measure-init-50.0-ul-channel_2-trial-10-grams-cv,1.41E-07,
19996,measure-init-50.0-ul-channel_2-trial-10-grams-min,1.65E+01,
19996.4,measure-init-50.0-ul-channel_2-trial-10-grams-max,1.65E+01,
19996.7,measure-init-50.0-ul-channel_2-trial-10-samples-start-time,1780527440,
19997.1,measure-init-50.0-ul-channel_2-trial-10-samples-duration,9.842715979,
19997.4,measure-init-50.0-ul-channel_2-trial-10-samples-count,5.00E+01,
20033.1,measure-aspirate-50.0-ul-channel_2-trial-10-celsius-pipette,2.53E+01,
20033.5,measure-aspirate-50.0-ul-channel_2-trial-10-humidity-pipette,40.25634766,
20033.8,measure-aspirate-50.0-ul-channel_2-trial-10-celsius-air,2.07E+01,
20034.2,measure-aspirate-50.0-ul-channel_2-trial-10-humidity-air,4.84E+01,
20034.5,measure-aspirate-50.0-ul-channel_2-trial-10-pascals-air,1000,
20034.9,measure-aspirate-50.0-ul-channel_2-trial-10-celsius-liquid,25,
20035.2,measure-aspirate-50.0-ul-channel_2-trial-10-grams-average,16.47993576,
20035.6,measure-aspirate-50.0-ul-channel_2-trial-10-grams-cv,1.46E-07,
20035.9,measure-aspirate-50.0-ul-channel_2-trial-10-grams-min,1.65E+01,
20036.3,measure-aspirate-50.0-ul-channel_2-trial-10-grams-max,1.65E+01,
20036.6,measure-aspirate-50.0-ul-channel_2-trial-10-samples-start-time,1780527480,
20037,measure-aspirate-50.0-ul-channel_2-trial-10-samples-duration,9.810292006,
20037.3,measure-aspirate-50.0-ul-channel_2-trial-10-samples-count,5.00E+01,
20070.6,measure-dispense-50.0-ul-channel_2-trial-10-celsius-pipette,2.53E+01,
20071,measure-dispense-50.0-ul-channel_2-trial-10-humidity-pipette,40.03662109,
20071.3,measure-dispense-50.0-ul-channel_2-trial-10-celsius-air,2.07E+01,
20071.7,measure-dispense-50.0-ul-channel_2-trial-10-humidity-air,4.86E+01,
20072,measure-dispense-50.0-ul-channel_2-trial-10-pascals-air,1000,
20072.4,measure-dispense-50.0-ul-channel_2-trial-10-celsius-liquid,25,
20072.7,measure-dispense-50.0-ul-channel_2-trial-10-grams-average,16.52998064,
20073.1,measure-dispense-50.0-ul-channel_2-trial-10-grams-cv,1.16E-07,
20073.4,measure-dispense-50.0-ul-channel_2-trial-10-grams-min,1.65E+01,
20073.8,measure-dispense-50.0-ul-channel_2-trial-10-grams-max,1.65E+01,
20074.1,measure-dispense-50.0-ul-channel_2-trial-10-samples-start-time,1780527518,
20074.5,measure-dispense-50.0-ul-channel_2-trial-10-samples-duration,9.764714241,
20074.9,measure-dispense-50.0-ul-channel_2-trial-10-samples-count,50,
20145.3,measure-init-50.0-ul-channel_3-trial-1-celsius-pipette,2.53E+01,
20145.7,measure-init-50.0-ul-channel_3-trial-1-humidity-pipette,40.42724609,
20146.1,measure-init-50.0-ul-channel_3-trial-1-celsius-air,2.07E+01,
20146.4,measure-init-50.0-ul-channel_3-trial-1-humidity-air,4.91E+01,
20146.8,measure-init-50.0-ul-channel_3-trial-1-pascals-air,1000,
20147.1,measure-init-50.0-ul-channel_3-trial-1-celsius-liquid,25,
20147.5,measure-init-50.0-ul-channel_3-trial-1-grams-average,16.52987624,
20147.8,measure-init-50.0-ul-channel_3-trial-1-grams-cv,1.90E-07,
20148.2,measure-init-50.0-ul-channel_3-trial-1-grams-min,1.65E+01,
20148.5,measure-init-50.0-ul-channel_3-trial-1-grams-max,1.65E+01,
20148.9,measure-init-50.0-ul-channel_3-trial-1-samples-start-time,1780527592,
20149.2,measure-init-50.0-ul-channel_3-trial-1-samples-duration,9.763778687,
20149.6,measure-init-50.0-ul-channel_3-trial-1-samples-count,5.00E+01,
20185.4,measure-aspirate-50.0-ul-channel_3-trial-1-celsius-pipette,2.53E+01,
20185.8,measure-aspirate-50.0-ul-channel_3-trial-1-humidity-pipette,40.84991455,
20186.1,measure-aspirate-50.0-ul-channel_3-trial-1-celsius-air,2.07E+01,
20186.5,measure-aspirate-50.0-ul-channel_3-trial-1-humidity-air,4.91E+01,
20186.8,measure-aspirate-50.0-ul-channel_3-trial-1-pascals-air,1000,
20187.2,measure-aspirate-50.0-ul-channel_3-trial-1-celsius-liquid,25,
20187.5,measure-aspirate-50.0-ul-channel_3-trial-1-grams-average,16.47943764,
20187.9,measure-aspirate-50.0-ul-channel_3-trial-1-grams-cv,1.51E-07,
20188.2,measure-aspirate-50.0-ul-channel_3-trial-1-grams-min,1.65E+01,
20188.6,measure-aspirate-50.0-ul-channel_3-trial-1-grams-max,1.65E+01,
20188.9,measure-aspirate-50.0-ul-channel_3-trial-1-samples-start-time,1780527632,
20189.3,measure-aspirate-50.0-ul-channel_3-trial-1-samples-duration,9.795557261,
20189.6,measure-aspirate-50.0-ul-channel_3-trial-1-samples-count,5.00E+01,
20222.9,measure-dispense-50.0-ul-channel_3-trial-1-celsius-pipette,2.53E+01,
20223.3,measure-dispense-50.0-ul-channel_3-trial-1-humidity-pipette,40.69885254,
20223.6,measure-dispense-50.0-ul-channel_3-trial-1-celsius-air,2.07E+01,
20224,measure-dispense-50.0-ul-channel_3-trial-1-humidity-air,4.89E+01,
20224.3,measure-dispense-50.0-ul-channel_3-trial-1-pascals-air,1000,
20224.7,measure-dispense-50.0-ul-channel_3-trial-1-celsius-liquid,25,
20225,measure-dispense-50.0-ul-channel_3-trial-1-grams-average,16.52968878,
20225.4,measure-dispense-50.0-ul-channel_3-trial-1-grams-cv,1.78E-07,
20225.7,measure-dispense-50.0-ul-channel_3-trial-1-grams-min,1.65E+01,
20226.1,measure-dispense-50.0-ul-channel_3-trial-1-grams-max,1.65E+01,
20226.4,measure-dispense-50.0-ul-channel_3-trial-1-samples-start-time,1780527670,
20226.8,measure-dispense-50.0-ul-channel_3-trial-1-samples-duration,9.604148149,
20227.1,measure-dispense-50.0-ul-channel_3-trial-1-samples-count,4.90E+01,
20294.2,measure-init-50.0-ul-channel_3-trial-2-celsius-pipette,2.53E+01,
20294.5,measure-init-50.0-ul-channel_3-trial-2-humidity-pipette,40.56304932,
20294.9,measure-init-50.0-ul-channel_3-trial-2-celsius-air,2.08E+01,
20295.2,measure-init-50.0-ul-channel_3-trial-2-humidity-air,4.89E+01,
20295.6,measure-init-50.0-ul-channel_3-trial-2-pascals-air,1000,
20295.9,measure-init-50.0-ul-channel_3-trial-2-celsius-liquid,25,
20296.3,measure-init-50.0-ul-channel_3-trial-2-grams-average,16.52958964,
20296.6,measure-init-50.0-ul-channel_3-trial-2-grams-cv,2.30E-07,
20297,measure-init-50.0-ul-channel_3-trial-2-grams-min,1.65E+01,
20297.4,measure-init-50.0-ul-channel_3-trial-2-grams-max,1.65E+01,
20297.7,measure-init-50.0-ul-channel_3-trial-2-samples-start-time,1780527741,
20298.1,measure-init-50.0-ul-channel_3-trial-2-samples-duration,9.795783997,
20298.4,measure-init-50.0-ul-channel_3-trial-2-samples-count,5.00E+01,
20334.2,measure-aspirate-50.0-ul-channel_3-trial-2-celsius-pipette,2.54E+01,
20334.6,measure-aspirate-50.0-ul-channel_3-trial-2-humidity-pipette,40.44708252,
20335,measure-aspirate-50.0-ul-channel_3-trial-2-celsius-air,2.07E+01,
20335.3,measure-aspirate-50.0-ul-channel_3-trial-2-humidity-air,4.92E+01,
20335.7,measure-aspirate-50.0-ul-channel_3-trial-2-pascals-air,1000,
20336,measure-aspirate-50.0-ul-channel_3-trial-2-celsius-liquid,25,
20336.4,measure-aspirate-50.0-ul-channel_3-trial-2-grams-average,16.47915344,
20336.7,measure-aspirate-50.0-ul-channel_3-trial-2-grams-cv,1.39E-07,
20337.1,measure-aspirate-50.0-ul-channel_3-trial-2-grams-min,1.65E+01,
20337.4,measure-aspirate-50.0-ul-channel_3-trial-2-grams-max,1.65E+01,
20337.8,measure-aspirate-50.0-ul-channel_3-trial-2-samples-start-time,1780527781,
20338.1,measure-aspirate-50.0-ul-channel_3-trial-2-samples-duration,9.811588526,
20338.5,measure-aspirate-50.0-ul-channel_3-trial-2-samples-count,50,
20371.8,measure-dispense-50.0-ul-channel_3-trial-2-celsius-pipette,2.53E+01,
20372.1,measure-dispense-50.0-ul-channel_3-trial-2-humidity-pipette,40.97810364,
20372.5,measure-dispense-50.0-ul-channel_3-trial-2-celsius-air,2.08E+01,
20372.8,measure-dispense-50.0-ul-channel_3-trial-2-humidity-air,4.95E+01,
